"id";"tittel";"Mediatekst";"tjenesteeier_id";"emneord_id"
"77871";"Søknad om midlertidig dispensasjon frå utdanningskrav for pedagogisk personal i barnehage";"";"142";""
"77870";"Serveringsbevilling";"";"3248";""
"77827";"Kommunal vielse - registrering";"";"3944";""
"77783";"Søknad om tilknytning til kommunalt anlegg for vann/avløp (MF-65)";"";"4241";""
"77782";"Innsyn i personopplysninger (KF-636-1833)";"";"208";""
"77781";"Nærmiljøtilskudd kommunedel 7 - Strømsø";"";"169";""
"77780";"Utskifting av eldre vedovn - ferdigmelding (3005)";"";"169";""
"77779";"Voksenopplæring - Grunnskole (KF-226-1563)";"";"172";""
"77778";"Melding om mobbing";"";"3329";""
"77777";"Skjenkebevilling - enkelt anledning/ambulerende (KF-P112)";"";"3650";""
"77776";"Serverings- og/eller skjenkebevilling (KF-P123)";"";"3650";""
"77775";"Skjenkebevilling - enkelt anledning/ambulerende (MF-54)";"";"4241";""
"77694";"Søknad om godkjenning av ordinær barnehage";"";"247";""
"77687";"Samtykkeskjema for folkevalde";"";"3317";""
"77685";"Netpower (nytt kvalitetssystem) - registrering av skrivebrukarar og påmelding til workshops";"";"3602";""
"77683";"Kandidat til næringspris";"";"4088";""
"77680";"Test - O. R. Føreids legat - Søknad om midler";"";"3713";""
"77675";"Kontakt Hjelpemiddelteamet";"";"328";""
"77657";"Meld fra om mobbing eller krenkende adferd i skolen";"";"3248";""
"77517";"Innspel til kommuneplanen sin arealdel - arealbruksendringar";"";"4217";""
"77515";"Søknad til Sisterhood Jentegruppe";"";"4106";""
"77513";"Varsling av kritikkverdige forhold - 2 - Vurdering";"";"3248";""
"77512";"Skjema for varsling av kritikkverdige forhold - test 2";"";"3248";""
"77387";"Påmelding til \"Klart språk\" kurs";"";"3317";""
"77384";"Ferdigmelding for VA-anlegg";"";"3797";""
"77377";"Bestilling av hurtigtestar/sjølvtestar";"";"349";""
"77334";"Tilsette - Lønsansiennitet, søknad om berekning";"";"3518";""
"77333";"Tilsette - kontaktopplysningsskjema";"";"3518";""
"77332";"Tilsette - Eigenmelding for tuberkulose og MRSA";"";"3518";""
"77297";"Kulturstipend - søknad";"";"325";""
"77296";"Ungdomsråd - søknad om midler";"";"3503";""
"77251";"Samtykke til å kunne veljast medlem av ungdomsrådet";"";"3602";""
"77250";"Utslepp frå mindre avløpsanlegg - Melding";"";"4130";""
"77249";"Salsløyve for alkohol";"";"4130";""
"77248";"Søknad om skjenkeløyve";"";"4130";""
"77247";"Søknad om serveringsløyve";"";"4130";""
"77246";"Søknad om serveringsløyve eller skjenke- og serveringsløyve";"";"4130";""
"77245";"Tapt arbeidsforteneste - politiske verv";"";"4130";""
"77244";"Bestille tid for vigsel";"";"4130";""
"77243";"Søknad om serveringsløyve";"";"4130";""
"77242";"Søknad om ambulerande skjenkeløyve";"";"4130";""
"77241";"Søknad om idrettsstipend";"";"4130";""
"77240";"Søknad om kulturmidlar";"";"4130";""
"77239";"Søknad om utbetaling av næringstilskot";"";"4130";""
"77238";"Registrering av vassmålarstand";"";"4130";""
"77237";"Klage på grunnlag (antall piper) for årleg feiegebyr i Vang kommune.";"";"";""
"77236";"Motorferdsel i utmark og vassdrag";"";"4130";""
"77235";"Omsetningsoppgåve for skjenking og sal av alkohol";"";"4130";""
"77234";"Søknad om redusert foreldrebetaling og gratis kjernetid";"";"4130";""
"77233";"Søknad om kulturmidlar";"";"4130";""
"77232";"ACOS TEST";"";"4130";""
"77231";"SFO - påmelding til skuleferiar";"";"4217";""
"77230";"Kartlegging - registering av gjesteopplysningar";"";"4217";""
"77229";"Redusert foreldrebetaling av plass i kulturskulen";"";"4217";""
"77228";"Søknad om bruk av kommunale bygg under korona-pandemi";"";"4217";""
"77227";"Søknad om redusert foreldrebetaling for SFO";"";"4217";""
"77226";"Registering for omdisponering av tilsette";"";"4217";""
"77225";"Registering av personar til frivillig arbeid";"";"4217";""
"77224";"Meddommar";"";"4217";""
"77223";"Overføring av barnehageplass";"";"4217";""
"77222";"Søknad om fornying av løyve for skjenking og sal av alkohol";"";"4217";""
"77221";"Søknadskjema Stølsveko";"";"4217";""
"77220";"Søknad om redusert foreldrebetaling og gratis kjernetid";"";"4217";""
"77219";"Bestille tid for vigsel";"";"4217";""
"77218";"Søknad om stølsskyss";"";"4217";""
"77217";"Søknad om ledsagerbevis";"";"4217";""
"77216";"Søknad om salsløyve for alkoholhaldig drikk gr.1";"";"4217";""
"77215";"Søknad om serveringsløyve";"";"4217";""
"77214";"Søknad om skjenkeløyve (nytt, ved overdragelse og endring i løyve)";"";"4217";""
"77213";"Søknad om utvida skjenkeområde";"";"4217";""
"77212";"Søknad om skjenkeløyve for enkelthøve/ambulerande skjenkeløyve";"";"4217";""
"77211";"Omsetningsoppgåve for skjenking og sal av alkohol";"";"4217";""
"77210";"Søknad om kulturtilskot";"";"4217";""
"77209";"Søknad om motorferdsel i utmark";"";"4217";""
"77208";"Søknad om godkjenning av styrer/stedfortreder i løyvesaker";"";"4217";""
"77207";"Søknad om redusert foreldrebetaling";"";"4148";""
"77206";"Registrering av personar til frivillig arbeid";"";"4148";""
"77205";"Meddommar";"";"4148";""
"77204";"Førespurnad til kommunen";"";"4148";""
"77203";"Søknad om bålbrenning";"";"3257";""
"77202";"Inntektsgradert foreldrebetaling i kulturskulen";"";"3257";""
"77201";"Søknad om kulturmidlar";"";"3257";""
"77200";"Søknad om tilskudd fra Lenningen-midlene";"";"3257";""
"77199";"Kommunal støtte til maskinell preparering av skiløyper";"";"3257";""
"77198";"Kommunal støtte til tiltak i skiløypenettet";"";"3257";""
"77197";"Kommunal støtte til vedlikehold av sommerturstier";"";"3257";""
"77196";"Kommunal støtte til tiltak i sommerstinettet";"";"3257";""
"77195";"Søknad om redusert foreldrebetaling";"";"3257";""
"77194";"Søknad om gratis kjernetid i barnehagen";"";"3257";""
"77193";"Søknad om salgsbevilling for alkoholholdig drikk";"";"3257";""
"77192";"Søknad om serveringsbevilling";"";"3257";""
"77191";"Søknad om godkjenning av styrer/stedfortreder i bevillingssaker";"";"3257";""
"77190";"Søknad om skjenkebevilling (nytt, ved overdragelse og endring av bevilling)";"";"3257";""
"77189";"Omsetningsoppgave for alkohol";"";"3257";""
"77188";"Søknad om utvidet skjenkeområde";"";"3257";""
"77187";"Søknad om utslipp fra mindre avløpsanlegg";"";"3257";""
"77186";"Krav om sammenslåing av tinglyste matrikkelenheter";"";"3257";""
"77185";"Ferdigmelding av arbeid på vann- og eller avløpsanlegg";"";"3257";""
"77184";"Melding om hogst i vernskog";"";"3257";""
"77183";"Samtykke vedr. avstand til nabogrense";"";"3257";""
"77182";"Krav om matrikkelføring i Etnedal kommune";"";"3257";""
"77181";"Søknadsskjema for elevpermisjon";"";"3257";""
"77180";"Søknad om ambulerende skjenkebevilling/enkeltanledning";"";"3257";""
"77179";"Søknad om tilskudd til vedlikehold av private grendeveger";"";"3257";""
"77178";"Rekvisisjon av oppmålingforretning MI§33";"";"3257";""
"77177";"Viltfond";"";"3257";""
"77176";"Søknad om endring av kommunale tjenester, vann/avløp";"";"3257";""
"77175";"Søknad om motorferdsel i utmark";"";"3257";""
"77174";"ACOS TEST";"";"3257";""
"77173";"Innspill";"";"4043";""
"77172";"Henvendelser til kommunen - veg";"";"4043";""
"77171";"Sommercamp 2021 - søknadsskjema";"";"4043";""
"77170";"Søknad om støtte til vedlikehold av idrettsanlegg";"";"4043";""
"77169";"Meddommere";"";"4043";""
"77168";"Søknad om tilskudd til drift av lysløyper";"";"4043";""
"77167";"Omsetningsoppgave for skjenking og salg av alkohol";"";"4043";""
"77166";"Klage på utlignet eiendomsskatt";"";"4043";""
"77165";"Bestille tid for vigsel";"";"4043";""
"77164";"Søknad om kommunal bolig";"";"4043";""
"77163";"Sommeråpen SFO";"";"4043";""
"77162";"Søknad om motorferdsel i utmark og vassdrag";"";"4043";""
"77161";"Søknad om serveringsbevilling";"";"4043";""
"77160";"Søknad om salgsbevilling for alkohol";"";"4043";""
"77159";"Søknad om tilskudd til kulturformål/arrangement";"";"4043";""
"77158";"Søknad om skjenkebevilling for en bestemt anledning (lukket eller åpent selskap)";"";"4043";""
"77157";"Søknad om kulturmidler til drift av laget";"";"4043";""
"77155";"Lokverksted, leie";"";"3806";""
"77154";"Bestilling av mat fra Lamarktunet";"";"3986";""
"77153";"Kontakt tildelingskontoret";"";"328";""
"77078";"Private avløp - kartlegging (KF-698)";"";"3650";""
"77077";"Refusjon av fritidskort (KF-699-FK)";"";"3449";""
"77012";"Søknad om særskilt tilrettelegging ved eksamen (KF-697)";"";"3650";""
"77011";"Barnevern - rapport fra tilsynsperson";"";"325";""
"77009";"Rapporteringsskjema frå rektor";"";"3317";""
"77008";"Søknad om utslepp av sanitært og kommunalt avløpsvatn frå hus og hytter";"";"3590";""
"77006";"Utdanningsstøtte";"";"3806";""
"77005";"Ansiennitet - innlevering av vitnemål og attester";"";"3806";""
"77003";"Bekymringsmelding til tilsynsmyndigheten";"";"181";""
"77002";"Tilvising fysio- og ergoterapi";"";"142";""
"77001";"Barnehage - Permisjon (KF-103)";"";"3680";""
"76898";"Støttekontakt/miljøarbeider barnevernet  -  Registrering";"";"304";""
"76897";"Støttekontakt/fritidskontakt pleie-/omsorg  -  Registrering av søknad";"";"304";""
"76896";"Privat avlaster/besøkshjem pleie-/omsorg  -  Registrering av søknad";"";"304";""
"76895";"Privat avlaster/besøkshjem barnevernet  -  Registrering av søknad";"";"304";""
"76893";"Søknad om kommunalt tilskot til bustadetablering";"";"3395";""
"76892";"Søknad om innsyn";"";"3290";""
"76891";"Melding om hundehold";"";"3806";""
"76889";"Fyrverkeri, søknad om avfyring";"";"3806";""
"76888";"Henvisning til veiledningsteamet";"";"4208";""
"76882";"Registrering for informasjon om Digihjelp";"";"4022";""
"76880";"Adgangs- og ID-kort - 2 - Godkjenning av leder";"";"3248";""
"76879";"Bestilling av adgangskort til idrettshaller";"";"3248";""
"76859";"Søknad om tilskudd til helse- og velferdsformål";"";"3947";""
"76858";"Henvisning til PP-tjeneste - voksne";"";"49";""
"76850";"Digidel - opplæring i grunnleggende digitale ferdigheter";"Digidel.no er et nettsted for deg som driver kurs- og opplæring i grunnleggende digitale ferdigheter.
Du kan fritt laste ned, bruke og tilpasse alle ressursene du finner her. Alle ressurser på digidel.no er gratis.
Pakkene er fordelt på tre nivåer, nybegynner, litt øvet og øvet. Nivåene sier noe om ferdighetene som kreves av kursdeltagerne";"75160";"5921, 5327, 22795, 7883"
"76758";"Sterk og stødig";"";"4238";""
"76753";"Kontaktskjema for samarbeidspartnarar";"";"349";""
"76739";"Helse og omsorgstjeneste – klage";"";"3947";""
"76717";"SFO - søknad om redusert foreldrebetaling";"";"3950";""
"76621";"Søknad om tillatelse til ervervsmessig kjøring med snøscooter";"";"3806";""
"76615";"Karantenegjest har ikke møtt/sjekket ut før tiden";"";"3977";""
"76603";"Hvorfor har jeg ikke fått skatteoppgjøret?";"Skatteetaten kan dessverre ikke gi deg en konkret dato for når du får skatteoppgjøret ditt, verken på skattekontoret eller per telefon.
Det kan være flere årsaker til at du ikke har fått oppgjøret ditt.";"7";"6033"
"76567";"Henvisning til PPT";"";"3269";""
"76548";"Ledsagerbevis for funksjonshemmede (KF-110)";"";"3413";""
"76478";"Innspel til kommuneplanen sin arealdel";"";"3317";""
"76465";"Evaluering COS - Tryggleiksirkelen (gruppe)";"";"4019";""
"76464";"Adgangskort - 1 - Bestilling av adgangskort";"";"3248";""
"76463";"Utdanningsstipend";"";"3248";""
"76462";"Melding om behov for ny digital løsning";"";"3248";""
"76398";"Redusert foreldrebetaling i SFO - søknad (KF-630A)";"";"3521";""
"76396";"Meldingsskjema for badeanlegg (KF-290)";"";"3971";""
"76297";"Lønskrav til tariffoppgjeret 2021";"";"4016";""
"76296";"Hjartefamiliar - interesseskjema";"";"214";""
"76159";"Obligatorisk hms-kurs for nye ledere";"";"4121";""
"76157";"Søknad til kulturskulen";"";"331";""
"76154";"Søknad om etableringstilskot";"";"";""
"76153";"Avstandserklæring - for bygging nærmere naboen enn 4 meter";"";"3500";""
"76149";"SFO - redusert oppholdsbetaling (brukere uten norsk fødselsnummer)";"";"196";""
"76146";"Søknadskjema for fritidskontakt";"";"3248";""
"76133";"Foreldrepermisjon";"";"3518";""
"76010";"Valgkort";"Her finner du valgkort for deg med og for deg uten digital postkasse.";"17751";"9853"
"75797";"Søknad om godkjenning av familiebarnehage";"";"3317";""
"75796";"Søknad om godkjenning av open barnehage";"";"3317";""
"75795";"Søknad om godkjenning av ordinær barnehage";"";"3317";""
"75794";"Innsyn i sak og arkiv- søknad";"";"3281";""
"75793";"Booking av biler";"";"238";""
"75791";"Vannmålerbestilling - for rørleggere";"";"3416";""
"75645";"Redusert foreldrebetaling i SFO - søknad (KF-630A)";"";"3581";""
"75644";"Redusert foreldrebetaling i SFO - søknad (KF-630A)";"";"3605";""
"75636";"Utdanningspermisjon og stipend";"";"4016";""
"75635";"Søknad om aktivitetskort for barn og unge";"";"3533";""
"75541";"Mobiltelefoni, overføring av abonnement fra privat";"";"3806";""
"75540";"Mobiltelefon bestilling";"";"3806";""
"75539";"Salgsbevilling, søknad";"";"3806";""
"75260";"Utbetaling av tilskudd til individuelt tilrettelagt barnehagetilbud";"";"3893";""
"75214";"Søknad - parkeringskort for institusjon med rørslehemma";"";"214";""
"75212";"Dagsturhytta i Gausdal kommune";"";"3320";""
"75210";"Test2";"";"3386";""
"75209";"Høringsuttalelse";"";"3530";""
"75208";"Henvisning til ergoterapi og fysioterapi";"";"181";""
"75207";"Valg  - Søknad om å stemme hjemme";"";"181";""
"75206";"Valg - Søknad om innføring i mantallet fra person bosatt i utlandet";"";"181";""
"75203";"Søknad frå personar busett i utlandet om innføring i manntal";"";"3404";""
"75159";"Innmelding skole (KF-434-FK)";"";"3971";""
"75157";"Sommerskole (5428)";"";"3809";""
"75156";"Interpellasjon kommunestyret (KF-696)";"";"3650";""
"75155";"Avtale om utleie av internathybel ved Øyghedlar elevheim (4228)";"";"3941";""
"75154";"Barnevern - Rapport fra miljøarbeider";"";"325";""
"75153";"Barnevern - rapport fra besøkshjem";"";"325";""
"75152";"Permisjon uten lønn - søknad (KF-P679-FK)";"";"4124";""
"75151";"Redusert foreldrebetaling i SFO - søknad (KF-630A)";"";"217";""
"75150";"Barnevern - Rapport fra støttekontakt";"";"325";""
"75149";"Henvisning til fysio- og ergoterapitjenesten";"";"217";""
"75148";"Kulturskole - Opptak (KF-391)";"";"3269";""
"75147";"Gravemelding, sanitærmelding og varslingsplan (KF-196)";"";"3650";""
"75146";"Omsetningsoppgave for alkohol (KF-134)";"";"169";""
"75145";"Ledsagerbevis for funksjonshemmede (KF-110)";"";"4058";""
"75098";"Søknad om dispensasjon frå byggegrenser";"Dersom du planlegg du å setje opp ein bygning langs vegen, må du søke om løyve til det.";"4479";"4079, 8142, 9700"
"75081";"Skatteoppgjør - Skatteetaten varsler deg når det er klart";"Skatteetaten varsler deg når skatteoppgjøret ditt er klart. Skatteetaten kan ikke gi deg en konkret dato for når du får skattepengene dine, verken på telefon, facebook eller chat.";"7";"6033"
"75032";"Tilkobling til offentlig vann og avløp";"pdf";"4055";"22677, 9917"
"75031";"Søknad om redusert foreldrebetaling i SFO";"";"253";""
"75030";"Søknad - Voksenopplæringen";"";"247";""
"75025";"Jordleieavtale";"";"3500";""
"75023";"PPT - Henvisning til systemrettet arbeid i PPT";"";"3689";""
"75022";"Form for kindergarten admission in Lørenskog municipality";"";"3530";""
"75020";"Melding om kjempespringfrø, kjempebjørnekjeks og/eller hønsehirse";"";"181";""
"75017";"Henvendelser til kommunen";"";"4010";""
"74814";"Innspill til Gjerdrum - Veien videre";"";"3689";""
"74813";"Øvrige tilbakemeldinger";"";"295";""
"74812";"Sykkylven bibliotek - Fyll ut skjema for å kontakte biblioteket";"";"4031";""
"74766";"Vassmålar registrering";"";"3518";""
"74634";"Årets Grongning 2021";"";"247";""
"74633";"Regional bransjeutvikling innen kulturelle og kreative næringer i Rogaland – søknad";"";"4622";""
"74630";"Søknad om opptak i kulturskulen";"";"4235";""
"74626";"E-post på mobil, bestilling";"";"3806";""
"74625";"Påmelding til vaksinering onsdag 9. juni";"";"4238";""
"74622";"Test av overføring til CosDoc";"";"3386";""
"74621";"Test av overføring til CosDoc";"";"3779";""
"74620";"Bestilling av adgangskort";"";"3530";""
"74619";"Aldersvennlige tiltak i Lørenskog";"";"3530";""
"74618";"Påmelding til åpning av Helsehuset";"";"181";""
"74615";"Foreslå kandidat til pris";"";"349";""
"74614";"Søknad om å bli støttekontakt for barn";"";"349";""
"74612";"Rapport tilskudd arrangement og aktiviteter";"";"3248";""
"74594";"Redusert foreldrebetaling i SFO - søknad (KF-630A)";"";"3563";""
"74564";"Manntall - søknad om innføring fra person bosatt i utlandet";"";"3845";""
"74535";"Barnehage - Permisjon og oppsigelse (KF-121)";"";"3314";""
"74472";"Kandidat til kommunens kulturpris (KF-498D)";"";"169";""
"74440";"Kartlegging av oljeutskiljarar";"";"3317";""
"74438";"Vaksinering sommaren 2021 (korona)";"";"";""
"74437";"Søknadsskjema - ung jobb";"";"3602";""
"74436";"Dispensasjon frå utdanningskravet for styrar og pedagogisk leiar - søknad";"";"214";""
"74433";"Innspill - hvordan kan teamet for psykisk helse hjelpe unge på best mulig måte?";"";"4067";""
"74432";"Påmelding til vaksinering onsdag TEST TEST";"";"4238";""
"74429";"Eiendom - Registrering/sanering av nedgravd oljetank";"";"3386";""
"74426";"Fravikssøknad";"";"3530";""
"74423";"Søknad om å bli støttekontakt for vaksne";"";"349";""
"74422";"Tilskuddsordning ungdomsrådet";"";"136";""
"74421";"Fakturering teknisk";"";"3404";""
"74387";"Fornye førerkort";"Her finner du informasjon om fornyelse av førerkortet ditt. Les om når og hvordan du fornyer førerkortet og om fornyelse når du nærmer deg eller har fylt 80 år. ";"4479";"5406"
"74346";"Voksenopplæring - Grunnskole (KF-226-5428)";"";"3809";""
"74345";"Søknad om godkjenning av ordinær barnehage";"";"3323";""
"74276";"Kommunal bolig - leie (KF-694)";"";"118";""
"74217";"Henvisning PPT voksen - for Risør, Tvedestrand, Vegårshei og Gjerstad";"";"3875";""
"74205";"Dagsturhytta i Øyer kommune";"";"4211";""
