crude;date;nok_bbl;usd_bbl;differential_usd_bbl;last_changed
GOLIAT;29.01.2019;527,13;62,35;0,2;15.04.2019
GOLIAT;30.01.2019;527,43;62,35;0,2;15.04.2019
GOLIAT;31.01.2019;527,32;62,1;0,2;15.04.2019
GOLIAT;01.02.2019;524,46;61,5;-0,35;15.04.2019
GOLIAT;02.02.2019;524,46;61,5;-0,35;15.04.2019
GOLIAT;03.02.2019;524,46;61,5;-0,35;15.04.2019
GOLIAT;04.02.2019;525,27;61,3;-0,35;15.04.2019
GOLIAT;05.02.2019;528,99;61,45;-0,35;15.04.2019
GOLIAT;06.02.2019;532,72;61,7;-0,35;15.04.2019
GOLIAT;07.02.2019;539;62,3;-0,35;15.04.2019
GOLIAT;08.02.2019;546,32;63,05;-0,35;15.04.2019
GOLIAT;09.02.2019;546,32;63,05;-0,35;15.04.2019
GOLIAT;10.02.2019;546,32;63,05;-0,35;15.04.2019
GOLIAT;11.02.2019;554,46;64,1;-0,35;15.04.2019
GOLIAT;12.02.2019;559,54;64,75;-0,35;15.04.2019
GOLIAT;13.02.2019;564,9;65,45;-0,35;15.04.2019
GOLIAT;14.02.2019;569,47;66,05;-0,35;15.04.2019
GOLIAT;15.02.2019;570,91;66,3;-0,35;15.04.2019
GOLIAT;16.02.2019;570,91;66,3;-0,35;15.04.2019
GOLIAT;17.02.2019;570,91;66,3;-0,35;15.04.2019
GOLIAT;18.02.2019;566,9;65,85;-0,35;15.04.2019
GOLIAT;19.02.2019;563,95;65,55;-0,35;15.04.2019
GOLIAT;20.02.2019;560,69;65,25;-0,35;15.04.2019
GOLIAT;21.02.2019;556,04;64,85;-0,35;15.04.2019
GOLIAT;22.02.2019;549,9;64,25;-0,35;15.04.2019
GOLIAT;23.02.2019;549,9;64,25;-0,35;15.04.2019
GOLIAT;24.02.2019;549,9;64,25;-0,35;15.04.2019
GOLIAT;25.02.2019;550,52;64,3;-0,35;15.04.2019
GOLIAT;26.02.2019;551,17;64,3;-0,35;15.04.2019
GOLIAT;27.02.2019;551,29;64,1;-0,35;15.04.2019
GOLIAT;28.02.2019;552,5;64;-0,35;15.04.2019
GOLIAT;01.03.2019;560,95;64,6;0,3;15.04.2019
GOLIAT;02.03.2019;560,95;64,6;0,3;15.04.2019
GOLIAT;03.03.2019;560,95;64,6;0,3;15.04.2019
GOLIAT;04.03.2019;562,82;64,7;0,3;15.04.2019
GOLIAT;05.03.2019;564,77;64,95;0,3;15.04.2019
GOLIAT;06.03.2019;566,92;65,3;0,3;15.04.2019
GOLIAT;07.03.2019;568,9;65,65;0,3;15.04.2019
GOLIAT;08.03.2019;570,6;66,2;0,3;15.04.2019
GOLIAT;09.03.2019;570,6;66,2;0,3;15.04.2019
GOLIAT;10.03.2019;570,6;66,2;0,3;15.04.2019
GOLIAT;11.03.2019;570,98;66,5;0,3;15.04.2019
GOLIAT;12.03.2019;572,83;66,9;0,3;15.04.2019
GOLIAT;13.03.2019;575,35;67,3;0,3;15.04.2019
GOLIAT;14.03.2019;576,24;67,65;0,3;15.04.2019
GOLIAT;15.03.2019;576,17;67,7;0,3;15.04.2019
GOLIAT;16.03.2019;576,17;67,7;0,3;15.04.2019
GOLIAT;17.03.2019;576,17;67,7;0,3;15.04.2019
GOLIAT;18.03.2019;576,27;67,7;0,3;15.04.2019
GOLIAT;19.03.2019;577,38;67,8;0,3;15.04.2019
GOLIAT;20.03.2019;577,1;67,65;0,3;15.04.2019
GOLIAT;21.03.2019;577,7;67,35;0,3;15.04.2019
GOLIAT;22.03.2019;581,6;67,7;0,3;15.04.2019
GOLIAT;23.03.2019;581,6;67,7;0,3;15.04.2019
GOLIAT;24.03.2019;581,6;67,7;0,3;15.04.2019
GOLIAT;25.03.2019;585,69;68,1;0,3;15.04.2019
GOLIAT;26.03.2019;590,15;68,5;0,3;15.04.2019
GOLIAT;27.03.2019;592,02;68,8;0,3;15.04.2019
GOLIAT;28.03.2019;596,28;69,45;0,3;15.04.2019
GOLIAT;29.03.2019;599,76;69,85;0,3;15.04.2019
GOLIAT;30.03.2019;599,76;69,85;0,3;15.04.2019
GOLIAT;31.03.2019;599,76;69,85;0,3;15.04.2019
GOLIAT;01.04.2019;610,72;71,15;1,15;14.08.2019
GOLIAT;02.04.2019;611,28;71,35;1,15;14.08.2019
GOLIAT;03.04.2019;614,76;71,85;1,15;14.08.2019
GOLIAT;04.04.2019;615,86;72,1;1,15;14.08.2019
GOLIAT;05.04.2019;616,7;72,4;1,15;14.08.2019
GOLIAT;06.04.2019;616,7;72,4;1,15;14.08.2019
GOLIAT;07.04.2019;616,7;72,4;1,15;14.08.2019
GOLIAT;08.04.2019;615,17;72,35;1,15;14.08.2019
GOLIAT;09.04.2019;614,88;72,4;1,15;14.08.2019
GOLIAT;10.04.2019;613,64;72,3;1,15;14.08.2019
GOLIAT;11.04.2019;613,37;72,25;1,15;14.08.2019
GOLIAT;12.04.2019;618,49;72,7;1,15;14.08.2019
GOLIAT;13.04.2019;618,49;72,7;1,15;14.08.2019
GOLIAT;14.04.2019;618,49;72,7;1,15;14.08.2019
GOLIAT;15.04.2019;626,1;73,25;1,15;14.08.2019
GOLIAT;16.04.2019;635,07;73,95;1,15;14.08.2019
GOLIAT;17.04.2019;638,23;73,95;1,15;14.08.2019
GOLIAT;18.04.2019;639,1;74,05;1,15;14.08.2019
GOLIAT;19.04.2019;639,1;74,05;1,15;14.08.2019
GOLIAT;20.04.2019;639,1;74,05;1,15;14.08.2019
GOLIAT;21.04.2019;639,1;74,05;1,15;14.08.2019
GOLIAT;22.04.2019;639,1;74,05;1,15;14.08.2019
GOLIAT;23.04.2019;638,34;73,8;1,15;14.08.2019
GOLIAT;24.04.2019;637,08;73,45;1,15;14.08.2019
GOLIAT;25.04.2019;631,28;72,65;1,15;14.08.2019
GOLIAT;26.04.2019;633,46;72,8;1,15;14.08.2019
GOLIAT;27.04.2019;633,46;72,8;1,15;14.08.2019
GOLIAT;28.04.2019;633,46;72,8;1,15;14.08.2019
GOLIAT;29.04.2019;632,69;72,65;1,15;14.08.2019
GOLIAT;30.04.2019;632,78;72,4;1,15;14.08.2019
GOLIAT;01.05.2019;626,22;71,65;0,75;14.08.2019
GOLIAT;02.05.2019;629,85;71,95;0,75;14.08.2019
GOLIAT;03.05.2019;630,41;72,05;0,75;14.08.2019
GOLIAT;04.05.2019;630,41;72,05;0,75;14.08.2019
GOLIAT;05.05.2019;630,41;72,05;0,75;14.08.2019
GOLIAT;06.05.2019;630,2;72,05;0,75;14.08.2019
GOLIAT;07.05.2019;633,3;72,4;0,75;14.08.2019
GOLIAT;08.05.2019;637,53;72,9;0,75;14.08.2019
GOLIAT;09.05.2019;644,11;73,75;0,75;14.08.2019
GOLIAT;10.05.2019;648,05;74,15;0,75;14.08.2019
GOLIAT;11.05.2019;648,05;74,15;0,75;14.08.2019
GOLIAT;12.05.2019;648,05;74,15;0,75;14.08.2019
GOLIAT;13.05.2019;650,03;74,3;0,75;14.08.2019
GOLIAT;14.05.2019;650,14;74,3;0,75;14.08.2019
GOLIAT;15.05.2019;646,98;73,95;0,75;14.08.2019
GOLIAT;16.05.2019;636,72;72,75;0,75;14.08.2019
GOLIAT;17.05.2019;627,1;71,65;0,75;14.08.2019
GOLIAT;18.05.2019;627,1;71,65;0,75;14.08.2019
GOLIAT;19.05.2019;627,1;71,65;0,75;14.08.2019
GOLIAT;20.05.2019;621,36;71,1;0,75;14.08.2019
GOLIAT;21.05.2019;614,83;70,5;0,75;14.08.2019
GOLIAT;22.05.2019;608,62;69,75;0,75;14.08.2019
GOLIAT;23.05.2019;603,71;69,15;0,75;14.08.2019
GOLIAT;24.05.2019;595,27;68,15;0,75;14.08.2019
GOLIAT;25.05.2019;595,27;68,15;0,75;14.08.2019
GOLIAT;26.05.2019;595,27;68,15;0,75;14.08.2019
GOLIAT;27.05.2019;595,19;68,15;0,75;14.08.2019
GOLIAT;28.05.2019;583,41;66,8;0,75;14.08.2019
GOLIAT;29.05.2019;570,04;65,35;0,75;14.08.2019
GOLIAT;30.05.2019;560,01;64,2;0,75;14.08.2019
GOLIAT;31.05.2019;557,11;64;0,75;14.08.2019
GOLIAT;01.06.2019;561,89;64,55;1,3;14.08.2019
GOLIAT;02.06.2019;561,89;64,55;1,3;14.08.2019
GOLIAT;03.06.2019;562,19;64,75;1,3;14.08.2019
GOLIAT;04.06.2019;562,23;64,85;1,3;14.08.2019
GOLIAT;05.06.2019;562,32;64,9;1,3;14.08.2019
GOLIAT;06.06.2019;562,36;64,95;1,3;14.08.2019
GOLIAT;07.06.2019;560,55;64,7;1,3;14.08.2019
GOLIAT;08.06.2019;560,55;64,7;1,3;14.08.2019
GOLIAT;09.06.2019;560,55;64,7;1,3;14.08.2019
GOLIAT;10.06.2019;557,09;64,3;1,3;14.08.2019
GOLIAT;11.06.2019;556,34;64,05;1,3;14.08.2019
GOLIAT;12.06.2019;557,92;64,1;1,3;14.08.2019
GOLIAT;13.06.2019;560,47;64,55;1,3;14.08.2019
GOLIAT;14.06.2019;563,73;65,1;1,3;14.08.2019
GOLIAT;15.06.2019;563,73;65,1;1,3;14.08.2019
GOLIAT;16.06.2019;563,73;65,1;1,3;14.08.2019
GOLIAT;17.06.2019;564,97;65,6;1,3;14.08.2019
GOLIAT;18.06.2019;567;66,2;1,3;14.08.2019
GOLIAT;19.06.2019;570,98;67;1,3;14.08.2019
GOLIAT;20.06.2019;572,67;67,25;1,3;14.08.2019
GOLIAT;21.06.2019;572,12;67,25;1,3;14.08.2019
GOLIAT;22.06.2019;572,12;67,25;1,3;14.08.2019
GOLIAT;23.06.2019;572,12;67,25;1,3;14.08.2019
GOLIAT;24.06.2019;572,81;67,25;1,3;14.08.2019
GOLIAT;25.06.2019;567,98;66,6;1,3;14.08.2019
GOLIAT;26.06.2019;562,96;65,95;1,3;14.08.2019
GOLIAT;27.06.2019;558,87;65,45;1,3;14.08.2019
GOLIAT;28.06.2019;556,35;65,1;1,3;14.08.2019
GOLIAT;29.06.2019;556,35;65,1;1,3;14.08.2019
GOLIAT;30.06.2019;556,35;65,1;1,3;14.08.2019
GOLIAT;01.07.2019;556,39;64,95;1,1;15.11.2019
GOLIAT;02.07.2019;560,22;65,25;1,1;15.11.2019
GOLIAT;03.07.2019;566,94;65,9;1,1;15.11.2019
GOLIAT;04.07.2019;573,45;66,65;1,1;15.11.2019
GOLIAT;05.07.2019;578,11;67,2;1,1;15.11.2019
GOLIAT;06.07.2019;578,11;67,2;1,1;15.11.2019
GOLIAT;07.07.2019;578,11;67,2;1,1;15.11.2019
GOLIAT;08.07.2019;579,82;67,55;1,1;15.11.2019
GOLIAT;09.07.2019;581,37;67,9;1,1;15.11.2019
GOLIAT;10.07.2019;575,86;67,35;1,1;15.11.2019
GOLIAT;11.07.2019;565,57;66,05;1,1;15.11.2019
GOLIAT;12.07.2019;555,91;64,9;1,1;15.11.2019
GOLIAT;13.07.2019;555,91;64,9;1,1;15.11.2019
GOLIAT;14.07.2019;555,91;64,9;1,1;15.11.2019
GOLIAT;15.07.2019;549,64;64,1;1,1;15.11.2019
GOLIAT;16.07.2019;545,56;63,45;1,1;15.11.2019
GOLIAT;17.07.2019;546,44;63,45;1,1;15.11.2019
GOLIAT;18.07.2019;550,88;63,9;1,1;15.11.2019
GOLIAT;19.07.2019;554,36;64,1;1,1;15.11.2019
GOLIAT;20.07.2019;554,36;64,1;1,1;15.11.2019
GOLIAT;21.07.2019;554,36;64,1;1,1;15.11.2019
GOLIAT;22.07.2019;555,64;64,05;1,1;15.11.2019
GOLIAT;23.07.2019;557,34;64,15;1,1;15.11.2019
GOLIAT;24.07.2019;558,86;64,15;1,1;15.11.2019
GOLIAT;25.07.2019;560,29;63,95;1,1;15.11.2019
GOLIAT;26.07.2019;561,38;63,75;1,1;15.11.2019
GOLIAT;27.07.2019;561,38;63,75;1,1;15.11.2019
GOLIAT;28.07.2019;561,38;63,75;1,1;15.11.2019
GOLIAT;29.07.2019;558,62;63,15;1,1;15.11.2019
GOLIAT;30.07.2019;553,21;62,3;1,1;15.11.2019
GOLIAT;31.07.2019;539,54;60,55;1,1;15.11.2019
GOLIAT;01.08.2019;532,24;59,65;1,4;15.11.2019
GOLIAT;02.08.2019;525,63;58,95;1,4;15.11.2019
GOLIAT;03.08.2019;525,63;58,95;1,4;15.11.2019
GOLIAT;04.08.2019;525,63;58,95;1,4;15.11.2019
GOLIAT;05.08.2019;522,25;58,55;1,4;15.11.2019
GOLIAT;06.08.2019;524,71;58,8;1,4;15.11.2019
GOLIAT;07.08.2019;529,84;59,35;1,4;15.11.2019
GOLIAT;08.08.2019;532,44;59,6;1,4;15.11.2019
GOLIAT;09.08.2019;534,57;59,7;1,4;15.11.2019
GOLIAT;10.08.2019;534,57;59,7;1,4;15.11.2019
GOLIAT;11.08.2019;534,57;59,7;1,4;15.11.2019
GOLIAT;12.08.2019;538,22;60,05;1,4;15.11.2019
GOLIAT;13.08.2019;537,35;59,85;1,4;15.11.2019
GOLIAT;14.08.2019;542,27;60,4;1,4;15.11.2019
GOLIAT;15.08.2019;545,24;60,75;1,4;15.11.2019
GOLIAT;16.08.2019;546,63;60,9;1,4;15.11.2019
GOLIAT;17.08.2019;546,63;60,9;1,4;15.11.2019
GOLIAT;18.08.2019;546,63;60,9;1,4;15.11.2019
GOLIAT;19.08.2019;545,4;60,75;1,4;15.11.2019
GOLIAT;20.08.2019;547,22;60,95;1,4;15.11.2019
GOLIAT;21.08.2019;548,36;60,95;1,4;15.11.2019
GOLIAT;22.08.2019;548,64;60,85;1,4;15.11.2019
GOLIAT;23.08.2019;549,35;60,8;1,4;15.11.2019
GOLIAT;24.08.2019;549,35;60,8;1,4;15.11.2019
GOLIAT;25.08.2019;549,35;60,8;1,4;15.11.2019
GOLIAT;26.08.2019;550,73;60,8;1,4;15.11.2019
GOLIAT;27.08.2019;552,24;60,75;1,4;15.11.2019
GOLIAT;28.08.2019;553,04;60,8;1,4;15.11.2019
GOLIAT;29.08.2019;556,13;61,25;1,4;15.11.2019
GOLIAT;30.08.2019;558,57;61,65;1,4;15.11.2019
GOLIAT;31.08.2019;558,57;61,65;1,4;15.11.2019
GOLIAT;01.10.2019;550,32;60,25;1,6;16.03.2020
GOLIAT;02.10.2019;553,15;60,55;1,6;16.03.2020
GOLIAT;03.10.2019;555,51;60,85;1,6;16.03.2020
GOLIAT;04.10.2019;559,02;61,25;1,6;16.03.2020
GOLIAT;05.10.2019;559,02;61,25;1,6;16.03.2020
GOLIAT;06.10.2019;559,02;61,25;1,6;16.03.2020
GOLIAT;07.10.2019;556,89;61,05;1,6;16.03.2020
GOLIAT;08.10.2019;558,73;61,25;1,6;16.03.2020
GOLIAT;09.10.2019;558,87;61,2;1,6;16.03.2020
GOLIAT;10.10.2019;559,11;61,15;1,6;16.03.2020
GOLIAT;11.10.2019;558,27;60,95;1,6;16.03.2020
GOLIAT;12.10.2019;558,27;60,95;1,6;16.03.2020
GOLIAT;13.10.2019;558,27;60,95;1,6;16.03.2020
GOLIAT;14.10.2019;557,69;60,9;1,6;16.03.2020
GOLIAT;15.10.2019;559,58;61,1;1,6;16.03.2020
GOLIAT;16.10.2019;560,3;61,25;1,6;16.03.2020
GOLIAT;17.10.2019;564,56;61,8;1,6;16.03.2020
GOLIAT;18.10.2019;568,22;62,2;1,6;16.03.2020
GOLIAT;19.10.2019;568,22;62,2;1,6;16.03.2020
GOLIAT;20.10.2019;568,22;62,2;1,6;16.03.2020
GOLIAT;21.10.2019;572,83;62,55;1,6;16.03.2020
GOLIAT;22.10.2019;575,59;62,7;1,6;16.03.2020
GOLIAT;23.10.2019;576,12;62,65;1,6;16.03.2020
GOLIAT;24.10.2019;572,54;62,15;1,6;16.03.2020
GOLIAT;25.10.2019;569,19;61,85;1,6;16.03.2020
GOLIAT;26.10.2019;569,19;61,85;1,6;16.03.2020
GOLIAT;27.10.2019;569,19;61,85;1,6;16.03.2020
GOLIAT;28.10.2019;571,66;62,25;1,6;16.03.2020
GOLIAT;29.10.2019;572,89;62,55;1,6;16.03.2020
GOLIAT;30.10.2019;575,33;62,95;1,6;16.03.2020
GOLIAT;31.10.2019;580,46;63,65;1,6;16.03.2020
GOLIAT;01.11.2019;584,82;64,1;1,8;16.03.2020
GOLIAT;02.11.2019;584,82;64,1;1,8;16.03.2020
GOLIAT;03.11.2019;584,82;64,1;1,8;16.03.2020
GOLIAT;04.11.2019;584,72;64,05;1,8;16.03.2020
GOLIAT;05.11.2019;584,42;64;1,8;16.03.2020
GOLIAT;06.11.2019;585,46;64;1,8;16.03.2020
GOLIAT;07.11.2019;586,87;64;1,8;16.03.2020
GOLIAT;08.11.2019;588,98;64,3;1,8;16.03.2020
GOLIAT;09.11.2019;588,98;64,3;1,8;16.03.2020
GOLIAT;10.11.2019;588,98;64,3;1,8;16.03.2020
GOLIAT;11.11.2019;588,71;64,3;1,8;16.03.2020
GOLIAT;12.11.2019;587,66;64,25;1,8;16.03.2020
GOLIAT;13.11.2019;589,45;64,5;1,8;16.03.2020
GOLIAT;14.11.2019;591,88;64,9;1,8;16.03.2020
GOLIAT;15.11.2019;594,77;65,15;1,8;16.03.2020
GOLIAT;16.11.2019;594,77;65,15;1,8;16.03.2020
GOLIAT;17.11.2019;594,77;65,15;1,8;16.03.2020
GOLIAT;18.11.2019;599,7;65,6;1,8;16.03.2020
GOLIAT;19.11.2019;605,95;66,2;1,8;16.03.2020
GOLIAT;20.11.2019;608,27;66,45;1,8;16.03.2020
GOLIAT;21.11.2019;610,26;66,55;1,8;16.03.2020
GOLIAT;22.11.2019;608,31;66,25;1,8;16.03.2020
GOLIAT;23.11.2019;608,31;66,25;1,8;16.03.2020
GOLIAT;24.11.2019;608,31;66,25;1,8;16.03.2020
GOLIAT;25.11.2019;606,65;66,05;1,8;16.03.2020
GOLIAT;26.11.2019;604,17;65,75;1,8;16.03.2020
GOLIAT;27.11.2019;604,68;65,8;1,8;16.03.2020
GOLIAT;28.11.2019;607,04;66,1;1,8;16.03.2020
GOLIAT;29.11.2019;612,91;66,85;1,8;16.03.2020
GOLIAT;30.11.2019;612,91;66,85;1,8;16.03.2020
GOLIAT;01.12.2019;617,04;67,3;2,25;16.03.2020
GOLIAT;02.12.2019;622,27;67,95;2,25;16.03.2020
GOLIAT;03.12.2019;628,35;68,6;2,25;16.03.2020
GOLIAT;04.12.2019;628,59;68,65;2,25;16.03.2020
GOLIAT;05.12.2019;629,15;68,8;2,25;16.03.2020
GOLIAT;06.12.2019;628,87;68,95;2,25;16.03.2020
GOLIAT;07.12.2019;628,87;68,95;2,25;16.03.2020
GOLIAT;08.12.2019;628,87;68,95;2,25;16.03.2020
GOLIAT;09.12.2019;628,7;69,15;2,25;16.03.2020
GOLIAT;10.12.2019;629,45;69,5;2,25;16.03.2020
GOLIAT;11.12.2019;633,43;70,15;2,25;16.03.2020
GOLIAT;12.12.2019;634,39;70,45;2,25;16.03.2020
GOLIAT;13.12.2019;633,34;70,4;2,25;16.03.2020
GOLIAT;14.12.2019;633,34;70,4;2,25;16.03.2020
GOLIAT;15.12.2019;633,34;70,4;2,25;16.03.2020
GOLIAT;16.12.2019;632,69;70,4;2,25;16.03.2020
GOLIAT;17.12.2019;630,63;70,45;2,25;16.03.2020
GOLIAT;18.12.2019;628,74;70,6;2,25;16.03.2020
GOLIAT;19.12.2019;625,97;70,6;2,25;16.03.2020
GOLIAT;20.12.2019;622,24;70,45;2,25;16.03.2020
GOLIAT;21.12.2019;622,24;70,45;2,25;16.03.2020
GOLIAT;22.12.2019;622,24;70,45;2,25;16.03.2020
GOLIAT;23.12.2019;617,31;70,1;2,25;16.03.2020
GOLIAT;24.12.2019;616,87;70,05;2,25;16.03.2020
GOLIAT;25.12.2019;616,87;70,05;2,25;16.03.2020
GOLIAT;26.12.2019;616,87;70,05;2,25;16.03.2020
GOLIAT;27.12.2019;617,18;70,15;2,25;16.03.2020
GOLIAT;28.12.2019;617,18;70,15;2,25;16.03.2020
GOLIAT;29.12.2019;617,18;70,15;2,25;16.03.2020
GOLIAT;30.12.2019;618,36;70,25;2,25;16.03.2020
GOLIAT;31.12.2019;620,84;70,4;2,25;16.03.2020
GRANE;01.01.2019;472,5;54,7;-0,6;24.04.2019
GRANE;02.01.2019;480,53;55,85;-0,6;24.04.2019
GRANE;03.01.2019;489,78;57,3;-0,6;24.04.2019
GRANE;04.01.2019;494,41;58,1;-0,6;24.04.2019
GRANE;05.01.2019;494,41;58,1;-0,6;24.04.2019
GRANE;06.01.2019;494,41;58,1;-0,6;24.04.2019
GRANE;07.01.2019;497,47;58,5;-0,6;24.04.2019
GRANE;08.01.2019;500,44;58,85;-0,6;24.04.2019
GRANE;09.01.2019;501,55;58,95;-0,6;24.04.2019
GRANE;10.01.2019;501,58;58,8;-0,6;24.04.2019
GRANE;11.01.2019;506,62;59,3;-0,6;24.04.2019
GRANE;12.01.2019;506,62;59,3;-0,6;24.04.2019
GRANE;13.01.2019;506,62;59,3;-0,6;24.04.2019
GRANE;14.01.2019;512,67;59,95;-0,6;24.04.2019
GRANE;15.01.2019;517,17;60,4;-0,6;24.04.2019
GRANE;16.01.2019;519,73;60,65;-0,6;24.04.2019
GRANE;17.01.2019;522,05;60,9;-0,6;24.04.2019
GRANE;18.01.2019;521,52;60,8;-0,6;24.04.2019
GRANE;19.01.2019;521,52;60,8;-0,6;24.04.2019
GRANE;20.01.2019;521,52;60,8;-0,6;24.04.2019
GRANE;21.01.2019;516,17;60,25;-0,6;24.04.2019
GRANE;22.01.2019;515,78;60,35;-0,6;24.04.2019
GRANE;23.01.2019;516,69;60,6;-0,6;24.04.2019
GRANE;24.01.2019;516,79;60,85;-0,6;24.04.2019
GRANE;25.01.2019;516,12;60,95;-0,6;24.04.2019
GRANE;26.01.2019;516,12;60,95;-0,6;24.04.2019
GRANE;27.01.2019;516,12;60,95;-0,6;24.04.2019
GRANE;28.01.2019;520,22;61,5;-0,6;24.04.2019
GRANE;29.01.2019;520,36;61,55;-0,6;24.04.2019
GRANE;30.01.2019;520,66;61,55;-0,6;24.04.2019
GRANE;31.01.2019;520,53;61,3;-0,6;24.04.2019
GRANE;01.02.2019;524,03;61,45;-0,4;24.04.2019
GRANE;02.02.2019;524,03;61,45;-0,4;24.04.2019
GRANE;03.02.2019;524,03;61,45;-0,4;24.04.2019
GRANE;04.02.2019;524,84;61,25;-0,4;24.04.2019
GRANE;05.02.2019;528,56;61,4;-0,4;24.04.2019
GRANE;06.02.2019;532,29;61,65;-0,4;24.04.2019
GRANE;07.02.2019;538,57;62,25;-0,4;24.04.2019
GRANE;08.02.2019;545,88;63;-0,4;24.04.2019
GRANE;09.02.2019;545,88;63;-0,4;24.04.2019
GRANE;10.02.2019;545,88;63;-0,4;24.04.2019
GRANE;11.02.2019;554,03;64,05;-0,4;24.04.2019
GRANE;12.02.2019;559,11;64,7;-0,4;24.04.2019
GRANE;13.02.2019;564,47;65,4;-0,4;24.04.2019
GRANE;14.02.2019;569,04;66;-0,4;24.04.2019
GRANE;15.02.2019;570,48;66,25;-0,4;24.04.2019
GRANE;16.02.2019;570,48;66,25;-0,4;24.04.2019
GRANE;17.02.2019;570,48;66,25;-0,4;24.04.2019
GRANE;18.02.2019;566,47;65,8;-0,4;24.04.2019
GRANE;19.02.2019;563,52;65,5;-0,4;24.04.2019
GRANE;20.02.2019;560,26;65,2;-0,4;24.04.2019
GRANE;21.02.2019;555,61;64,8;-0,4;24.04.2019
GRANE;22.02.2019;549,47;64,2;-0,4;24.04.2019
GRANE;23.02.2019;549,47;64,2;-0,4;24.04.2019
GRANE;24.02.2019;549,47;64,2;-0,4;24.04.2019
GRANE;25.02.2019;550,1;64,25;-0,4;24.04.2019
GRANE;26.02.2019;550,74;64,25;-0,4;24.04.2019
GRANE;27.02.2019;550,86;64,05;-0,4;24.04.2019
GRANE;28.02.2019;552,07;63,95;-0,4;24.04.2019
GRANE;01.03.2019;558,78;64,35;0,05;24.04.2019
GRANE;02.03.2019;558,78;64,35;0,05;24.04.2019
GRANE;03.03.2019;558,78;64,35;0,05;24.04.2019
GRANE;04.03.2019;560,64;64,45;0,05;24.04.2019
GRANE;05.03.2019;562,6;64,7;0,05;24.04.2019
GRANE;06.03.2019;564,75;65,05;0,05;24.04.2019
GRANE;07.03.2019;566,73;65,4;0,05;24.04.2019
GRANE;08.03.2019;568,45;65,95;0,05;24.04.2019
GRANE;09.03.2019;568,45;65,95;0,05;24.04.2019
GRANE;10.03.2019;568,45;65,95;0,05;24.04.2019
GRANE;11.03.2019;568,83;66,25;0,05;24.04.2019
GRANE;12.03.2019;570,69;66,65;0,05;24.04.2019
GRANE;13.03.2019;573,21;67,05;0,05;24.04.2019
GRANE;14.03.2019;574,11;67,4;0,05;24.04.2019
GRANE;15.03.2019;574,05;67,45;0,05;24.04.2019
GRANE;16.03.2019;574,05;67,45;0,05;24.04.2019
GRANE;17.03.2019;574,05;67,45;0,05;24.04.2019
GRANE;18.03.2019;574,14;67,45;0,05;24.04.2019
GRANE;19.03.2019;575,26;67,55;0,05;24.04.2019
GRANE;20.03.2019;574,97;67,4;0,05;24.04.2019
GRANE;21.03.2019;575,56;67,1;0,05;24.04.2019
GRANE;22.03.2019;579,45;67,45;0,05;24.04.2019
GRANE;23.03.2019;579,45;67,45;0,05;24.04.2019
GRANE;24.03.2019;579,45;67,45;0,05;24.04.2019
GRANE;25.03.2019;583,54;67,85;0,05;24.04.2019
GRANE;26.03.2019;587,99;68,25;0,05;24.04.2019
GRANE;27.03.2019;589,87;68,55;0,05;24.04.2019
GRANE;28.03.2019;594,13;69,2;0,05;24.04.2019
GRANE;29.03.2019;597,61;69,6;0,05;24.04.2019
GRANE;30.03.2019;597,61;69,6;0,05;24.04.2019
GRANE;31.03.2019;597,61;69,6;0,05;24.04.2019
GRANE;01.04.2019;602,13;70,15;0,15;14.08.2019
GRANE;02.04.2019;602,71;70,35;0,15;14.08.2019
GRANE;03.04.2019;606,2;70,85;0,15;14.08.2019
GRANE;04.04.2019;607,31;71,1;0,15;14.08.2019
GRANE;05.04.2019;608,18;71,4;0,15;14.08.2019
GRANE;06.04.2019;608,18;71,4;0,15;14.08.2019
GRANE;07.04.2019;608,18;71,4;0,15;14.08.2019
GRANE;08.04.2019;606,67;71,35;0,15;14.08.2019
GRANE;09.04.2019;606,39;71,4;0,15;14.08.2019
GRANE;10.04.2019;605,15;71,3;0,15;14.08.2019
GRANE;11.04.2019;604,88;71,25;0,15;14.08.2019
GRANE;12.04.2019;609,98;71,7;0,15;14.08.2019
GRANE;13.04.2019;609,98;71,7;0,15;14.08.2019
GRANE;14.04.2019;609,98;71,7;0,15;14.08.2019
GRANE;15.04.2019;617,56;72,25;0,15;14.08.2019
GRANE;16.04.2019;626,48;72,95;0,15;14.08.2019
GRANE;17.04.2019;629,6;72,95;0,15;14.08.2019
GRANE;18.04.2019;630,47;73,05;0,15;14.08.2019
GRANE;19.04.2019;630,47;73,05;0,15;14.08.2019
GRANE;20.04.2019;630,47;73,05;0,15;14.08.2019
GRANE;21.04.2019;630,47;73,05;0,15;14.08.2019
GRANE;22.04.2019;630,47;73,05;0,15;14.08.2019
GRANE;23.04.2019;629,69;72,8;0,15;14.08.2019
GRANE;24.04.2019;628,41;72,45;0,15;14.08.2019
GRANE;25.04.2019;622,59;71,65;0,15;14.08.2019
GRANE;26.04.2019;624,76;71,8;0,15;14.08.2019
GRANE;27.04.2019;624,76;71,8;0,15;14.08.2019
GRANE;28.04.2019;624,76;71,8;0,15;14.08.2019
GRANE;29.04.2019;623,99;71,65;0,15;14.08.2019
GRANE;30.04.2019;624,04;71,4;0,15;14.08.2019
GRANE;01.05.2019;625,78;71,6;0,7;14.08.2019
