"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"146";"Landbruks- og matdepartementet";"MATTILSYNET";"02.07.2014";"Diverse undersøkelser fra f.eks. DIFI og andre offentlige virksomheter";"false";"false";"false";"false";"false";"true";"Spørreundersøkelser etc som kommer inn ad ulike kanaler";"false";"true";"false";"true";"Nytten må veies opp mot tidsbruk og vurderes samlet ut fra etat som sender ut. ";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Felles vurdering fra dep. om hva som skal sendes ut av spørreundersøkelser. "
"147";"Landbruks- og matdepartementet";"MATTILSYNET";"02.07.2014";"Tilsettingsprosessen";"true";"false";"false";"false";"false";"false";"Tjenestemannsloven stiller særskilte krav ved tilsetting gjennom bestemmelsene om innstilling i §4 og tilsetting i §5. Bestemmelsene oppleves som omstendelige og noe tunggrodd.";"true";"true";"false";"false";"";"false";"false";"false";"false";"Søkere kan oppleve prosessen svært byråkratisk og lang, og arbeidsgiver kan miste gode kandidater ved at prosessen tar for lang tid. ";"";"";"true";"false";"false";"false";"false";"false";"false";"Arbeidsmiljøloven med eventuell endringer eller tilpasninger til statlig virksomhet, vil kunne ivareta både arbeidsgiver og arbeidstakers interesser. Det vil fortsatt være nødvendig med prosesser i tilsettingen slik at den best kvalifiserte for stillingen tilsettes."
"149";"Landbruks- og matdepartementet";"MATTILSYNET";"02.07.2014";"Ønske fra omverden om statistikk og tall ";"false";"false";"false";"false";"false";"true";"Opplever at \"alle\" kan spørre om \"alt\" av tall og vi må skaffe til veie. Gir mange ulike typer statistikker som vi ikke skal benytte selv senere. ";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"true";"hvis vi kunne legge ut det vi har av tall som åpne data kunne henvise ditt og ellers svare med at det er dette vi har og ikke mer. \r\nEndre regelverk for innsyn og hva offentlig etat må skaffe til veie av statistikk. "
"150";"Landbruks- og matdepartementet";"MATTILSYNET";"02.07.2014";"Rutiner for oppdrag fra departementene.";"false";"false";"false";"true";"false";"false";"Oppdrag sendes ofte fra Saksbehandler til saksbehandler og ikke formell vei. Dette gjør at vi kan miste oversikt over oppdrag og får uryddig styirng og oppgaveløsning internt. ";"true";"false";"true";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"true";"true";"false";"false";"false";"Vidreutvikle gode rutiner for effektiv kommunikasjon for bestillinger og depertementenes behov for informasjon"
"152";"Landbruks- og matdepartementet";"MATTILSYNET";"02.07.2014";"Rapportering";"false";"false";"true";"false";"false";"false";"Spesielt felleskrav fra andre dep og fra EU - oppleves ikke som koordinert mellom ulike dep / EU\r\nManuelle tellinger som må utføres på ytterste ledd for å få det som dep / HK etterspør. ";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"true";"false";"Større grad av forenkling nødvendig, særlig i forhold til detaljgrad, og hva som er hensiktsmessig styringsinformasjon. \r\nAutomatiserte løsninger - f.eks. felles administrative systemer for alle statlige etater der dep kan ta ut lik statistikk for alle etater selv ved enkle rapproter. "
"154";"Kunnskapsdepartementet";"Høgskolen i Molde";"02.07.2014";"Innlevering av månedlig likvidrapport til DFØ";"false";"false";"true";"false";"false";"false";"Det er mulig det bunner i manglende forståelse for bruken av den månedlige likvidrapporten som sendes DFØ, men dette rapporteringskravet oppleves som en undøvendig tidstyv. I vår elektroniske verden burde det være mulig for DFØ å innhente opplysninger direkte fra Norges Bank. Dersom det er et behov for denne rapporten, så bør selve rapporteringen i det minste gjøres om, slik at dette skjer elektronisk, f.eks. via Altinn, DBH e.l. hvor det allerede er lagt opp system for rapportering. ";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"Rapporten tar ikke allverdens tid hver gang, anslår kanskje 30 minutter, dvs. ca 6 timer i året. Det er jo ikke mye for vår institusjon alene, men vi er mange institusjoner i staten som leverer den samme rapporten, så totalt for staten må dette utgjøre temmelig mange timer. I tillegg sitter det noen på andre siden og manuelt behandler disse rapportene. (Det skjønte vi da vi en måned klarte å legge inn en feil på noen få øre, og vi fikk beskjed om at vi måtte forklare avviket). ";"false";"false";"true";"false";"false";"true";"false";"Enten legge om hos DFØ, sånn at tallene innhentes elektronisk og rapporteringskravet bortfaller, eller i det minste gjøre rapportering elektronisk og ikke manuell som i dag. "
"159";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"WebSak og sakspapirer til FTU_manuelle rutiner";"false";"true";"true";"true";"true";"false";"WebSak i forhold til FTU: Forbrukerrådet må kopiere og skrive ut alle sakspapirene og sende til FTU i posten fordi FTU ikke har oppgradert WebSak versjon. Forbrukerrådet oppfordrer Barne-, likestillings- og inkluderingsdepartementet om å pålegge FTU å oppgradere sin versjon slik at vi slipper alt papiret og postgangen. I tillegg til tid  vil vi også spare porto og papir.";"true";"true";"true";"true";"";"true";"false";"false";"false";"Utrolig mye papirsløsing og portokostander i tillegg";"";"Dette tar mye tid for alle saksbehandlerne";"false";"true";"false";"false";"false";"true";"false";"FTU må ta jobben og kostandene med å oppgradere WebSak slik at de kan motta klagesaker elektronisk."
"160";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"Registrering og system for Tidstyver";"false";"true";"true";"false";"true";"false";"Har nå mottatt flere offisielle brev angående rapporteringskravet. Ett brev fra Bld om rapportering og krav om utfylling av disse skjemaene - ett og ett. I tillegg har KMD sendt 2 siders brev til alle toppledere, med kopi av en veileder på 6 sider - med skjermduping av dette skjemaet slik at de skal være sikre på at topplederne greier å fylle ut skjemaet! Dette må ha tatt tid. Sortering og gjennomgang av alle skjemaene må ta mye tid i hvert enkelt departement - i tillegg må KMD bruke mye tid på det de mottar fra hvert departement. Deretter skal vel noen vurdere hva som skal brukes og settes i system for endring. Virker ikke som om dette er effektiv bruk av ressurser for å få registrert. I tillegg må hver enkelt etat registere tidstyver i dette skjemaet - tar også mye tid.\r\nRegistrering av tidstyver på denne måten er en tidstyv!";"false";"true";"false";"true";"";"false";"false";"false";"false";"";"";"Kommer til å ta mye tid om en vil gjør dette arbeidet seriøst";"false";"true";"true";"true";"false";"true";"false";"Dette er et arbeid byråkratiet bør gjøre kontinuerlig og KMD med Difi på lag bør finne fram til en enklere og mer effektiv måte å foreta forenklingsarbeid på. Tungvint å måtte sende inn ett og ett skjema \"Rapportert av virksomhet. Her burde det vært mulig å sende inn alle samtidig"
"161";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"Acos og WebSak - for få og sjeldne oppgraderinger";"false";"true";"false";"false";"true";"false";"Acos og WebSak – Siden så store deler av det offentlige bruker WebSak, bør departementene forlange at de blir bedre på oppgraderinger og endringer kundene spør etter. Her må staten kunne gjøre felles krav gjeldende.";"true";"true";"true";"true";"";"true";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Departementenes servicesenter el.l. bør gjøre felles framstøt overfor Acos for å få til en mer brukertilpasset løsning for saksbehandlerne. Acos er leverandør til svært mange statlige etater og bør være en krevende kunde på vegne av alle slik at ikke en og en etat må ta \"kampen\" for å få til endinger og forbedringer."
"162";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"DFØ og lite brukervennlig grensesnitt";"false";"true";"false";"false";"true";"true";"DFØ og brukervennlighet. DFØ systemene fungerer bra, men DFØ bør pålegges å arbeid mer med brukergrensesnitt.  Det er bl.a. for økonomiseksjonen utrolig mange sider som man må logge seg på for å kunne operere. For de vanlige brukerne er brukergrensesnittet for lite gjennomarbeidet med tanke på brukerne. Det tar tid  å navigere i systemene.";"true";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"true";"Lag et eget prosjekt for endring av brukergrensesnitt i tråd med krav til universell utforming og dagens krav til enkelhet for brukerne. Systemene bærer for mye preg av å være laget av IT-folk."
"163";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"SRS regnskapsoppsettet - for omfattende for små etater";"true";"true";"true";"false";"false";"true";"SRS regnskapsoppsettet. Bør tilpasses størrelsen på etaten/virksomheten. Det er i dag samme krav til alle uansett størrelse og gir lite nyttig informasjon til den enkelte etat. Det er veldig omfattende og arbeidskrevende";"true";"true";"true";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"true";"false";"false";"false";"false";"Om man ikke får endret SRS-systemet, må DFØ bli pålagt å lage en løsning hvor alle SRS-skjemaene blir fylt ut automatisk. I dag må etatene selv fylle ut alt via maler DFØ har laget. Siden DFØ er etaten som har laget alle SRS-ene, må de også selv kunne lage it-løsninger for å forenkle arbeidet. Veldig tidkrevende aktivitet uten nytteverdi for den enkelte etat."
"164";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"Offentlige innkjøpsregelverk er for omfattende";"true";"true";"false";"true";"true";"true";"Offentlige innkjøp og regelverket må forenkles. Terskelverdiene bør også økes slik at man kan foreta enklere innkjøp. Difi malene og kontraktene bør også forenkles for mindre innkjøp mellom kr 100 000 og kr 500 000.  Prosedyrene er for omfattende og det øker ikke kvaliteten på innkjøpene. Konkurransen blir heller ikke bedre.";"true";"true";"false";"true";"";"true";"true";"false";"false";"";"";"";"true";"true";"false";"true";"false";"false";"true";"Terskelverdiene bør økes slik at man kan foreta enklere innkjøp. Difi malene og kontraktene bør også forenkles for mindre innkjøp. I dag er det så og si umulig ffor små bedrifter å komme med tilbud til det offentlige."
"165";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"For komplisert og tidkrevende regelverk for reiser";"true";"true";"true";"false";"true";"false";"Forenkle reiseregulativet. ";"true";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"true";"false";"false";"false";"false";"Fjerne noen krav til bilagsdokumentasjon og gå gjennom og se på nødvendigheten av alle kravene"
"166";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"For lange og unødvendige veiledninger i Statens personalhåndbok";"true";"true";"false";"true";"false";"true";"Eksempel: Pm 2014-8 Veileder om gaver i tjenesten på 22 sider. Det burde holde lenge med heftet om etiske retningslinjer som allerede finnes! ";"false";"true";"false";"true";"Noen må lese gjennom for å se om det er noen nye krav el.l. - og det var det definitivt ikke.";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"true";"KMD bør gå gjennom alt regelverk knyttet til Statens personalhåndbok og forenkle og fjerne unødvenige og omstendelige retningslinjer."
"167";"Barne-, likestillings- og inkluderingsdepartementet";"Forbrukerrådet";"03.07.2014";"Manuelle systemer i klagenemnder";"false";"false";"false";"true";"true";"false";"Flere kllagenemnder har manuell saksbehandling - mye papirarbeid og tungvinte rutiner";"true";"false";"true";"true";"";"true";"false";"true";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Alle kllagenemnder bør ha elektronisk saksbehandling og ikke papir. Kreve elektroniske klageskjema hos alle og elektronisk skasbehandling i forbindelse med innføringen av det nye tvisteløsningssystemet. Innsparing også på portoutgifter"
"169";"Utenriksdepartementet";"FREDSKORPSET";"03.07.2014";"Anskaffelser";"true";"true";"true";"false";"false";"false";"Arbeidet knyttet til offentlige anskaffelser er tidkrevende  – dette gjelder alle faser. Regelverket skal blant annet sikre at statlige virksomheter får de beste prisene på det de etterspør. I enkelte tilfeller er det vanskelig å se at regelverket bidrar til gevinst for staten gitt de ressursene som brukes. Regelverket pålegger i tillegg tilbydere prosedyre- og dokumentasjonskrav som bidrar til at mindre aktører i markedet ikke finner det lønnsomt å levere tilbud. Regelverket er for komplisert og gir rom for ulike tolkninger. \r\nDette er tidkrevende og kostbart for virksomheten, særlig fordi regelverket er såpass komplisert, omfattende og avansert at vi trenger juridisk ekspertise/assistanse, og fordi det ikke gjør forskjell på små og store innkjøp. Vi opplever ikke at Difis hjelpemidler er konkrete nok. Vi forstår prinsippet om at det skal være konkurranse, men praktiseringen og dokumentasjonskravet kan bli altfor omstendelig i forhold til nytteverdien og formålet.\r\nDet er samtidig ikke vanskelig å slutte seg til de grunnleggende kravene i regelverket.\r\n\r\n";"false";"false";"false";"true";"";"false";"true";"false";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";" Åpne for direkte anskaffelser for kjøp av varer og tjenester under en viss verdi. Hvert departement kan ha en sentral anskaffelsesenhet som gjennomfører anskaffelser på vegne av departmentet og underliggende etater  samlet. Det må vurderes hvilke type anskaffelser dette skal gjelde. Enkelte anskaffelser må uansett ligge hos den enkelte etat. Utarbeide enhetlige evalueringsmaler til bruk for hele forvaltningen. Enklere og mer fleksible regler kan gi mindre bedrifter lettere tilgang på offentlige kontrakter. Innføre flere rammeavtaler som kan omfatte vår virksomhet og som Fredskorpset kan inngå i. \r\n\r\n"
"170";"Utenriksdepartementet";"FREDSKORPSET";"03.07.2014";"Innsynsbegjæringer";"true";"true";"true";"false";"false";"false";"Behandling av innsynsbegjæringer er tidkrevende og kan oppleves som uhensiktsmessig i de tilfellene der innsynsbegjæringen ikke er avgrenset til en enkelt sak eller et dokument.  Samtidig er vi for åpenhet og mer-offentlighet er viktige prinsipper som vi står for. ";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Være mulig å innskrenke regelverket med tanke på hva det kan gis innsyn i (f.eks. ved begjæring om innsyn i tilbud – kan det være aktuelt å kun måtte være forpliktet til å gi innsyn i vinnertilbudet)?\r\nDet bør foreligge saklig grunn for innsyn, og det bør være slik at forvaltningen ikke er forpliktet til å svare på anonyme innsynsbegjæringer?\r\nAt det kan gis direkte adgang til dokumenter på nett/postjournal (dette gjøres vel enkelte steder i dag). I tillegg bør det vurderes hvordan vi kan unngå dobbeltarbeid i forhold til vurdering av tilbud? Tilbydere til det offentlige blir ofte bedt om å selv vurdere sitt tilbud i forhold til bestemmelsene i offentlighetsloven og andre lover. Samtidig er forvaltningen pålagt å foreta sin egen vurdering. \r\n"
