tailid;intcode;phone;phonecomment;type
30999;+47;38 37 98 00;;Telefon
31000;+47;72 86 29 40;;Telefon
31001;+47;64 84 20 00;;Telefon
31002;+47;64 85 16 00;;Telefon
31003;+47;35 90 64 00;;Telefon
31004;+47;69 81 52 00;;Telefon
31006;+47;77 76 30 00;;Telefon
31007;+47;61 21 35 20;;Telefon
31008;+47;70 11 87 00;;Telefon
31009;+47;77 04 36 00;;Telefon
31010;+47;71 54 44 20;;Telefon
31011;+47;72 45 48 60;;Telefon
31012;+47;74 13 84 80;;Telefon
31013;+47;57 62 91 78;;Telefon
31014;+47;51 47 43 00;;Telefon
31015;+47;51 71 58 10;;Telefon
31016;+47;57 78 13 00;;Telefon
31017;+47;38 05 46 70;;Telefon
31018;+47;77 04 36 00;;Telefon
31019;+47;69 81 52 00;;Telefon
31020;+47;62 57 42 70;;Telefon
31021;+47;51 85 62 50;;Telefon
31022;+47;75 77 90 80;;Telefon
31023;+47;74 12 10 00;;Telefon
31024;+47;74 83 91 00;;Telefon
31025;+47;33 34 44 00;;Telefon
31026;+47;53 40 28 00;;Telefon
31027;+47;70 11 87 00;;Telefon
31029;+47;62 53 90 00;;Telefon
31030;+47;77 71 58 00;;Telefon
31031;+47;51 74 32 80;;Telefon
31032;+47;70 11 87 00;;Telefon
31033;+47;57 87 36 80;;Telefon
31034;+47;70 11 87 00;;Telefon
31035;+47;52 78 98 98;;Telefon
31036;+47;56 31 58 00;;Telefon
31038;+47;71 65 87 50;;Telefon
31039;+47;53 74 25 00;;Telefon
31040;+47;33 78 39 00;;Telefon
31041;+47;70 11 87 00;;Telefon
31042;+47;38 05 46 70;;Telefon
31043;+47;75 02 99 10;;Telefon
31044;+47;61 12 36 00;;Telefon
31045;+47;61 34 89 50;;Telefon
31046;+47;75 64 81 00;;Telefon
31047;+47;61 05 32 10;;Telefon
31048;+47;62 53 90 00;;Telefon
31049;+47;77 85 22 40;;Telefon
31050;+47;63 82 51 00;;Telefon
31051;+47;78 97 20 00;;Telefon
31052;+47;78 92 62 30;;Telefon
31053;+47;51 48 97 50;;Telefon
31054;+47;71 53 18 50;;Telefon
31055;+47;35 90 64 00;;Telefon
31056;+47;77 04 36 00;;Telefon
31057;+47;33 34 44 00;;Telefon
31058;+47;35 90 64 00;;Telefon
31059;+47;62 53 90 00;;Telefon
31060;+47;77 85 22 40;;Telefon
31061;+47;77 85 22 40;;Telefon
31062;+47;77 66 57 50;;Telefon
31063;+47;73 87 68 00;;Telefon
31064;+47;62 53 90 00;;Telefon
31065;+47;75 08 80 59;;Telefon
31066;+47;69 81 52 00;;Telefon
31068;+47;37 19 90 00;;Telefon
31069;+47;73 81 69 20;;Telefon
31070;+47;62 53 90 00;;Telefon
31071;+47;77 04 36 00;;Telefon
31072;+47;53 43 81 00;;Telefon
31073;+47;52 75 48 00;;Telefon
31074;+47;33 34 44 00;;Telefon
31075;+47;63 92 90 00;;Telefon
31076;+47;53 65 15 00;;Telefon
31077;+47;70 11 87 00;;Telefon
31078;+47;56 53 80 00;;Telefon
31079;+47;52 85 64 00;;Telefon
31080;+47;78 95 54 00;;Telefon
31081;+47;56 59 40 20;;Telefon
31082;+47;37 93 69 00;;Telefon
31085;+47;61 36 86 50;;Telefon
31086;+47;70 02 29 70;;Telefon
31087;+47;78 98 93 00;;Telefon
31088;+47;75 11 27 00;;Telefon
31089;+47;75 03 68 00;;Telefon
31090;+47;37 16 85 00;;Telefon
31091;+47;38 15 28 50;;Telefon
31092;+47;74 04 46 00;;Telefon
31093;+47;74 12 33 70;;Telefon
31094;+47;64 85 16 00;;Telefon
31095;+47;70 11 87 00;;Telefon
31096;+47;61 34 59 00;;Telefon
31097;+47;61 15 97 10;;Telefon
31098;+47;77 04 36 00;;Telefon
31099;+47;75 02 40 20;;Telefon
31100;+47;57 69 80 80;;Telefon
31101;+47;74 12 10 00;;Telefon
31102;+47;53 76 63 00;;Telefon
31103;+47;35 90 64 00;;Telefon
31104;+47;70 11 87 00;;Telefon
31105;+47;56 52 87 00;;Telefon
31107;+47;76 06 94 24;;Telefon
31107;+47;77 04 36 00;;Telefon
31108;+47;57 85 49 70;;Telefon
31109;+47;61 23 86 40;;Telefon
31110;+47;69 29 58 00;;Telefon
31112;+47;77 04 36 00;;Telefon
31114;+47;72 51 59 20;;Telefon
31115;+47;70 11 87 00;;Telefon
31116;+47;70 11 87 00;;Telefon
31117;+47;61 16 24 00;;Telefon
31118;+47;32 75 54 40;;Telefon
31119;+47;61 27 57 00;;Telefon
31120;+47;56 31 58 00;;Telefon
31121;+47;61 35 20 00;;Telefon
31122;+47;72 53 36 00;;Telefon
31123;+47;32 08 61 00;;Telefon
31124;+47;70 11 87 00;;Telefon
31125;+47;37 18 50 00;;Telefon
31126;+47;62 53 90 00;;Telefon
31127;+47;57 64 87 80;;Telefon
31128;+47;64 85 16 00;;Telefon
31129;+47;38 28 57 80;;Telefon
31130;+47;62 53 90 00;;Telefon
31162;+47;800 33 866;;Telefon
31162;+47;810 02 244;lege/ psykolog;Telefon
31202;+47;55 38 72 00;;Telefon
31203;+47;51 97 39 00;;Telefon
31204;+47;33 01 78 00;;Telefon
31205;+47;64 84 71 50;;Telefon
31342;+47;21 04 58 00;;Telefon
31346;+47;24 10 13 00;;Telefon
31382;+47;07800;;Telefon
31383;+47;07800;;Telefon
31384;+47;07800;;Telefon
31385;+47;07800;;Telefon
31387;+47;07800;;Telefon
31390;+47;07800;;Telefon
31401;+47;07800;;Telefon
31402;+47;07800;;Telefon
31404;+47;07800;;Telefon
31405;+47;07800;;Telefon
31406;+47;07800;;Telefon
31407;+47;07800;;Telefon
31409;+47;07800;;Telefon
31411;+47;07800;;Telefon
31413;+47;07800;;Telefon
31414;+47;07800;;Telefon
31417;+47;07800;;Telefon
31419;+47;07800;;Telefon
31503;+47;69 15 50 33;;Telefon
31504;+47;22 15 19 03;;Telefon
31505;+47;69 30 04 44;;Telefon
31509;+47;62 88 84 50;;Telefon
31510;+47;62 57 44 50;;Telefon
31511;+47;61 13 63 40;;Telefon
31512;+47;62 02 25 00;;Telefon
31514;+47;67 21 14 00;;Telefon
31518;+47;33 30 81 00;;Telefon
31520;+47;33 09 54 40;;Telefon
31521;+47;33 46 21 91;;Telefon
31522;+47;33 07 18 00;;Telefon
31523;+47;33 13 38 50;;Telefon
31524;+47;35 98 76 60;;Telefon
31525;+47;32 82 21 17;;Telefon
31528;+47;33 01 78 60;;Telefon
31543;+47;35 58 86 80;;Telefon
31546;+47;38 12 00 40;;Telefon
31547;+47;51 73 31 00;;Telefon
31548;+47;52 70 54 00;;Telefon
31549;+47;51 84 66 00;;Telefon
31553;+47;57 69 65 00;;Telefon
31555;+47;70 11 83 40;;Telefon
31558;+47;57 75 87 50;;Telefon
31560;+47;71 24 66 10;;Telefon
31581;+47;51 79 90 00;;Telefon
31582;+47;52 76 72 10;;Telefon
31583;+47;51 90 66 90;;Telefon
31584;+47;38 10 49 50;;Telefon
31681;+47;24 14 57 00;;Telefon
32082;+47;23 10 38 80;;Telefon
32141;+47;02030;;Telefon
32141;+47;915 02030;fra utlandet;Telefon
32145;+47;02030;;Telefon
32145;+47;915 02030;fra utlandet;Telefon
32161;+47;22 24 90 90;;Telefon
32189;+47;810 20 050;;Telefon
32201;+47;33 06 10 00;;Telefon
32202;+47;22 70 88 50;;Telefon
32221;+47;02 411;;Telefon
32222;+47;74 83 99 00;;Telefon
32223;+47;51 96 38 00;;Telefon
32224;+47;02 411;;Telefon
32225;+47;75 51 29 00;;Telefon
32226;+47;78 42 10 00;;Telefon
32229;+47;75 53 40 00;;Telefon
32229;+47;755 34422;teksttelefon;Telefon
32230;+47;75 12 51 00;;Telefon
32231;+47;77 62 62 56;;Telefon
32232;+47;70 10 50 00;;Telefon
32233;+47;71 12 00 00;;Telefon
32234;+47;74 09 80 00;;Telefon
32235;+47;73 55 01 61;;Telefon
32236;+47;06800;;Telefon
32236;+47;815 55 850;fra utlandet;Telefon
32237;+47;72 47 00 00;;Telefon
32239;+47;0 51 51;;Telefon
32240;+47;0 52 53;;Telefon
32241;+47;55 97 53 40;;Telefon
32242;+47;05 300;;Telefon
32242;+47;55 97 50 00;Frå utlandet;Telefon
32243;+47;57 83 90 00;;Telefon
32244;+47;0 35 25;;Telefon
32245;+47;02770;;Telefon
32245;+47;22 93 40 00;;Telefon
32246;+47;02770;;Telefon
32246;+47;23 07 00 00;;Telefon
32247;+47;37 01 40 00;;Telefon
32249;+47;38 07 30 00;;Telefon
32250;+47;38 07 30 00;;Telefon
32251;+47;33 34 20 00;;Telefon
32252;+47;35 00 35 00;;Telefon
32254;+47;33 01 80 00;;Telefon
32255;+47;32 86 11 00;;Telefon
32257;+47;02770;;Telefon
32257;+47;22 89 40 00;;Telefon
32258;+47;02900;;Telefon
32258;+47;915 02900;Fra utlandet;Telefon
32261;+47;06780;;Telefon
32261;+47;67 80 94 00;;Telefon
32262;+47;06200;;Telefon
32263;+47;06 200;;Telefon
32263;+47;63 33 30 00;;Telefon
32268;+47;66 96 90 00;;Telefon
32269;+47;69 86 00 00;;Telefon
32270;+47;06200;;Telefon
32271;+47;02770;;Telefon
32271;+47;22 11 80 80;;Telefon
32272;+47;23 13 52 00;;Telefon
32359;+47;32 08 69 00;;Telefon
32364;+47;64 85 20 00;;Telefon
32461;+47;55 56 36 46;;Telefon
32481;+47;70 04 81 80;;Telefon
32541;+47;22 83 55 58;konsulatavd.;Telefon
32541;+47;22 83 55 60;;Telefon
32564;+47;815 32 005;;Telefon
32581;+47;466 19 000;;Telefon
32585;+47;466 17 400;;Telefon
32585;+47;466 17 410;vakttelefon for fosterforeldre;Telefon
32586;+47;466 15 450;;Telefon
32587;+47;466 15 430;;Telefon
32587;+47;466 15 900;vakttelefon for fosterforeldre;Telefon
32588;+47;466 15 420;;Telefon
32588;+47;466 15 900;vakttelefon  for fosterforeldre;Telefon
32589;+47;466 17 770;vakttelefon for fosterforeldre;Telefon
32589;+47;466 17 810;;Telefon
32590;+47;466 18 861;beredskapstelefon for fosterforeldre;Telefon
32590;+47;466 19 000;;Telefon
32591;+47;466 17 700;;Telefon
32591;+47;466 17 770;vakttelefon for fosterforeldre;Telefon
32592;+47;466 16 490;;Telefon
32593;+47;466 17 410;vakttelefon for fosterforeldre;Telefon
32593;+47;466 17 600;;Telefon
32594;+47;466 16 610;;Telefon
32595;+47;466 19 000;;Telefon
32596;+47;466 17 410;vakttelefon  for fosterforeldre;Telefon
32596;+47;466 17 510;;Telefon
32598;+47;466 16 900;;Telefon
32599;+47;466 17 900;;Telefon
32600;+47;466 17 770;vakttelefon for fosterforeldre;Telefon
32600;+47;466 17 900;;Telefon
32682;+47;22 84 21 00;;Telefon
32724;+47;02800;;Telefon
32724;+47;67 57 60 00;;Telefon
32727;+47;55 55 33 33;;Telefon
32768;+47;57 65 56 70;;Telefon
32821;+47;02800;;Telefon
32821;+47;32 80 55 00;;Telefon
32822;+47;02800;;Telefon
32822;+47;32 10 32 10;;Telefon
32865;+376;875 704;;Telefon
32866;+46;(8) 24 28 90;;Telefon
32867;+374;10 544 041;289;Telefon
32868;+45;70 26 36 76;;Telefon
32881;+47;73 56 70 00;;Telefon
32901;+46;8 411 24 55;;Telefon
32902;+44;20 7201 9170;;Telefon
32903;+46;8 730 58 50;;Telefon
32903;+46;8 730 58 52;;Telefon
32904;+32;2 732 17 37;;Telefon
32904;+32;2 732 18 37;;Telefon
32905;+46;8 731 57 44;Kon.avd.;Telefon
32905;+46;8 731 57 45;;Telefon
32906;+47;22 03 48 30;;Telefon
32907;+45;39 68 10 30;;Telefon
32915;+41;22 799 08 90;;Telefon
32916;+45;33 12 49 00;;Telefon
32917;+47;22 54 09 60;;Telefon
32917;+47;22 54 09 61;;Telefon
32918;+46;8 545 258 80;;Telefon
32919;+673;226 1177;;Telefon
32920;+45;39 18 40 22;;Telefon
32921;+49;30 234 5670;;Telefon
32922;+43;1 503 87 27;;Telefon
32923;+47;23 12 01 50;;Telefon
32941;+46;8 667 46 11;;Telefon
32942;+46;8 679 6043;;Telefon
32942;+46;8 679 6070;;Telefon
32943;+45;39 62 88 21;;Telefon
32943;+45;39 62 88 22;;Telefon
32944;+46;8 765 86 21;;Telefon
32945;+49;30 51 65 16;;Telefon
32946;+46;8 441 71 70;;Telefon
32981;+46;86616158;ID;Telefon
32981;+46;86616311;visa;Telefon
32982;+47;22 40 09 00;;Telefon
32982;+47;9501072;;Telefon
32983;+44;20 7823 9986;;Telefon
32984;+44;207 937 6316/17/18;;Telefon
32985;+45;39 62 82 22;;Telefon
32986;+49;30 20 07 33 30;;Telefon
32987;+47;48 14 76 15;;Telefon
32988;+32;2 675 62 16;;Telefon
32989;+46;8 731 50 84;;Telefon
33001;+47;22 00 75 00;;Telefon
33021;+47;52 81 25 00;;Telefon
33041;+47;22 00 60 00;;Telefon
33041;+47;22 44 97 24;consular section;Telefon
33042;+47;22 01 72 00;;Telefon
33043;+44;207 823 9911;;Telefon
33045;+31;70 365 39 36;;Telefon
33045;+31;70 365 39 37;;Telefon
33046;+32;2 640 77 55;;Telefon
33047;+44;20 7727 0771;;Telefon
33048;+47;22 42 06 40;;Telefon
33049;+46;8 21 83 00/04/09;;Telefon
33049;+46;8 21 83 04/09;;Telefon
33050;+49;30 34 78 13 38;;Telefon
33050;+49;30 36 41 18 60;Konsulatavd;Telefon
33051;+44;20 7580 3931;;Telefon
33052;+46;8 30 05 90;;Telefon
33061;+47;46 61 50 00;;Telefon
33081;+47;22 85 89 30;;Telefon
33082;+47;22 54 77 00;;Telefon
33083;+47;22 42 42 02;;Telefon
33084;+47;23 31 46 50;;Telefon
33121;+47;55 59 75 00;;Telefon
33162;+47;55 55 33 33;;Telefon
33181;+47;67 86 40 00;;Telefon
33282;+46;8 450 99 80;;Telefon
33294;+46;8 24 50 08;;Telefon
33295;+46;8 618 20 10;;Telefon
33295;+46;8 695 01 60;;Telefon
33296;+353;1 676 2233;;Telefon
33297;+46;8 665 19 61;;Telefon
33297;+46;8 665 19 65;;Telefon
33298;+45;35 26 36 11;;Telefon
33298;+45;35 26 36 64;;Telefon
33301;+45;35 26 82 00;;Telefon
33302;+47;22 55 15 44;;Telefon
33302;+46;8 667 21 45;Kons.avd;Telefon
33305;+47;02800;;Telefon
33305;+47;55 55 63 00;;Telefon
33321;+44;(0) 20 7421 6010;;Telefon
33322;+46;8 440 84 00;;Telefon
33323;+49;30 31 99 883;;Telefon
33324;+45;33 15 30 90;;Telefon
33325;+49;30 206 58 83;;Telefon
33326;+359;2 803 61 00;;Telefon
33326;+47;239 57100;;Telefon
33327;+44;207 581 0294/5;;Telefon
33328;+46;8 753 11 35/36;;Telefon
33329;+46;8 66 60 350;;Telefon
33330;+44;20 7493 7397;Konsulatavd;Telefon
33330;+44;20 7499 4340;;Telefon
33331;+46;8 442 98 00;;Telefon
33332;+44;207 229 1594;;Telefon
33332;+44;207 229 6231/5352;;Telefon
33333;+31;70 306 6964;visa;Telefon
33333;+31;70 346 93 24;;Telefon
33334;+46;8 667 18 51;Konsulatavd;Telefon
33334;+46;8 667 18 57;;Telefon
33335;+49;30 80 58 96 60;;Telefon
33336;+46;8 24 63 90;;Telefon
33337;+49;30 8 10 05 - 0;;Telefon
33338;+46;8 66 26 535;;Telefon
33339;+46;8 463 32 07;;Telefon
33340;+46;8 440 87 40;;Telefon
33341;+44;20 7493 2200;;Telefon
33342;+46;8 756 1971;;Telefon
33342;+46;85 000 1970;;Telefon
33343;+44;207 565 2874;;Telefon
33343;+44;207 7460 1256;;Telefon
33344;+378;0549 88 23 92;;Telefon
33346;+44;207 937 72 37;;Telefon
33346;+44;207 938 40 48;;Telefon
33347;+44;207 404 0140;;Telefon
33348;+65;637 98 000;;Telefon
33348;+65;642 47 825;;Telefon
33349;+45;33 73 01 20;;Telefon
33349;+45;33 73 01 22;;Telefon
33350;+47;23 31 69 50;;Telefon
33351;+32;2 347 47 71;;Telefon
33352;+46;8 622 18 70;;Telefon
33353;+46;8 732 24 30;;Telefon
33353;+46;8 732 24 31;;Telefon
33354;+49;30 49 90 89 68;;Telefon
33355;+44;207 245 93 51;;Telefon
33356;+45;39 62 09 53;;Telefon
33356;+45;39 62 09 66;;Telefon
33357;+46;8 660 31 96;;Telefon
33357;+46;8 660 31 97;Kons.avd;Telefon
33358;+46;8 44 65 110;;Telefon
33359;+47;22 20 33 00;;Telefon
33360;+46;8 679 90 40;;Telefon
33361;+46;8 7655 380;;Telefon
33382;+47;21 02 18 00;;Telefon
33382;+47;21 02 18 80;godkjenning utenlandsk utdanning;Telefon
33401;+47;72 54 61 41;;Telefon
33401;+47;952 63 235;;Telefon
33406;+47;02800;;Telefon
33406;+47;73 89 90 90;;Telefon
33407;+47;23 31 83 00;;Telefon
33410;+47;23 31 83 00;;Telefon
33411;+47;23 08 75 00;;Telefon
33421;+47;33 46 56 57;;Telefon
33461;+389;2 31 29 165;;Telefon
33461;+389;2 32 98 190;;Telefon
33462;+47;23 95 23 00;;Telefon
33462;+47;47 22 24 03 10;satellitt;Telefon
33462;+53;7 204 4411;;Telefon
33481;+93;(0) 701 105 000;;Telefon
33481;+47;23 95 20 00;;Telefon
33602;+47;21 06 84 60;;Telefon
33623;+47;22 54 60 00;;Telefon
33624;+47;22 36 17 00;;Telefon
33662;+32;2 286 18 11;;Telefon
33665;+47;73 59 17 29;;Telefon
33701;+47;73 56 16 10;;Telefon
33728;+47;02030;;Telefon
33728;+47;915 02030;fra utlandet;Telefon
33761;+47;02030;;Telefon
33761;+47;915 02030;fra utlandet;Telefon
33801;+47;02030;;Telefon
33801;+47;915 02030;fra utlandet;Telefon
33802;+47;02030;;Telefon
33802;+47;915 02030;fra utlandet;Telefon
33804;+47;73 82 60 00;;Telefon
33821;+47;02030;;Telefon
33821;+47;915 02030;fra utlandet;Telefon
33822;+47;02030;;Telefon
33822;+47;915 02030;fra utlandet;Telefon
33841;+47;78 98 95 00;;Telefon
33841;+47;78 98 95 04;;Telefon
33863;+47;78 44 84 00;;Telefon
33901;+47;02030;;Telefon
33901;+47;915 02030;fra utlandet;Telefon
33943;+47;74 07 30 30;;Telefon
33944;+47;75 11 12 70;;Telefon
33946;+47;77 60 86 00;;Telefon
33947;+47;78 94 11 00;;Telefon
33948;+47;02030;;Telefon
33948;+47;915 02030;fra utlandet;Telefon
33961;+47;24 07 30 00;;Telefon
33962;+47;73 88 47 30;;Telefon
33964;+47;74 17 13 80;;Telefon
34002;+47;75 54 80 50;;Telefon
34006;+47;77 66 19 00;;Telefon
34009;+47;78 97 39 80;;Telefon
34021;+47;22 86 77 00;;Telefon
34027;+47;35 90 05 00;;Telefon
34105;+47;37 01 74 91;;Telefon
34106;+47;71 57 09 00;;Telefon
34107;+47;77 64 24 33;;Telefon
34141;+47;815 48 222;;Telefon
34146;+47;815 48 222;;Telefon
34148;+47;815 48 222;;Telefon
34150;+47;815 48 222;;Telefon
34153;+47;815 48 222;;Telefon
34158;+47;815 48 222;;Telefon
34160;+47;815 48 222;;Telefon
34161;+47;815 48 222;;Telefon
34162;+47;815 48 222;;Telefon
34166;+47;815 48 222;;Telefon
34203;+47;07355;;Telefon
34331;+47;815 33 300<br />55 32 56 97;teksttelefon for døve;Telefon
34334;+47;800 40 085;;Telefon
34337;+47;800 33 321;;Telefon
34342;+47;05003;sentralbord;Telefon
34342;+47;815 55 201;;Telefon
34343;+47;800 57 338;800 KREFT;Telefon
34345;+47;116 123;;Telefon
34346;+47;23 08 05 50;;Telefon
34348;+47;02800;;Telefon
34348;+47;112;;Telefon
34349;+47;23 10 06 10;;Telefon
34349;+47;810 03 940;;Telefon
34350;+47;08588;;Telefon
34381;+47;22 85 53 37;;Telefon
34382;+47;22 94 00 10;;Telefon
34385;+47;815 44 544;;Telefon
34402;+47;78 98 96 47/482 29 824;;Telefon
34402;+47;815 20 077;;Telefon
34403;+47;67 83 86 00;;Telefon
34422;+47;78 98 96 30;;Telefon
34422;+47;815 20 077;;Telefon
34423;+47;78 98 96 35/911 40 765;;Telefon
34423;+47;815 20 077;;Telefon
34424;+47;78 98 96 25;;Telefon
34424;+47;815 20 077;;Telefon
34425;+47;78 98 96 20/970 94 232;;Telefon
34425;+47;815 20 077;;Telefon
34426;+47;78 98 96 05/412 00 315;;Telefon
34426;+47;815 20 077;;Telefon
34428;+47;78 98 96 02/95 55 36 40;;Telefon
34428;+47;815 20 077;;Telefon
34441;+47;23 22 79 30;;Telefon
34442;+47;22 99 09 00;;Telefon
34443;+47;22 34 09 50;akutt;Telefon
34443;+47;22 34 09 60;;Telefon
34501;+47;37 02 02 00;;Telefon
34501;+47;91 78 90 35;;Telefon
34503;+47;55 90 49 90;;Telefon
34503;+47;90 85 35 69;SMS;Telefon
34506;+47;62 53 34 01;;Telefon
34506;+47;800 57 000;døgnåpen;Grønt nummer
34507;+47;62 41 18 62;;Telefon
34507;+47;97 15 98 10;;Telefon
34508;+47;71 11 51 55;;Telefon
34509;+47;46 93 69 77;;Telefon
34509;+47;74 05 20 30;;Telefon
34510;+47;73 89 08 80;;Telefon
34510;+47;800 57 000;;Grønt nummer
34510;+47;99 57 11 98;mobil;Telefon
34511;+47;51 97 19 00;;Telefon
34511;+47;98 07 70 80;mobil;Telefon
34514;+47;35 50 55 60;;Telefon
34515;+47;77 65 20 44;;Telefon
34516;+47;33 35 77 77;;Telefon
34516;+47;800 57 000;;Grønt nummer
34517;+47;38 07 11 11;;Telefon
34517;+47;91 78 90 35;;Telefon
34518;+47;22 11 41 30;;Telefon
34521;+47;57 65 12 18;;Telefon
34522;+47;22 03 26 15;;Telefon
34523;+47;22 03 25 30;;Telefon
34527;+47;22 03 26 40;;Telefon
34528;+47;22 03 25 95;;Telefon
34529;+47;22 03 25 60;;Telefon
34534;+47;33 04 76 18;;Telefon
34536;+47;22 03 26 22;;Telefon
34545;+47;22 03 25 53;;Telefon
34546;+47;22 03 26 45;;Telefon
34546;+47;52 71 88 11;;Telefon
34547;+47;22 03 26 86;;Telefon
34548;+47;22 03 25 77;;Telefon
34550;+47;22 03 26 80;;Telefon
34551;+47;22 03 25 70;;Telefon
34552;+47;22 03 26 50;;Telefon
34553;+47;22 03 26 60;;Telefon
34561;+47;03003;forsvaret;Telefon
34561;+47;400 28 123;;Telefon
34561;+47;62 40 85 10;;Telefon
34581;+47;03003;;Telefon
34581;+47;800 30 445;for personell og familier;Grønt nummer
34581;+47;915 03 003;;Telefon
34601;+47;22 03 26 02;;Telefon
34603;+47;22 03 26 20;;Telefon
34604;+47;22 03 26 33;;Telefon
34604;+47;78 95 05 88;;Telefon
34606;+47;22 03 25 89;;Telefon
34607;+47;22 03 26 82;;Telefon
34642;+47;38 02 66 22;;Telefon
34643;+47;452 55 770;;Telefon
34644;+47;22 33 68 10;;Telefon
34661;+47;22 11 80 90;sentralbord;Telefon
34661;+47;22 11 98 44;8.00 - 12.00;Telefon
34841;+47;51 87 60 50;;Telefon
34842;+47;466 15 000;;Telefon
34843;+47;466 15 500;;Telefon
34844;+47;466 17 500;;Telefon
34845;+47;466 19 300;;Telefon
34846;+47;466 18 000;;Telefon
34847;+47;466 16 000;;Telefon
34861;+47;73 56 70 00;;Telefon
34901;+47;22 40 44 00;;Telefon
34921;+47;800 50 200;;Telefon
34961;+47;55 58 21 17;;Telefon
34963;+47;22 57 34 43/22 57 36 68;;Telefon
34981;+47;62 54 74 60;;Telefon
35021;+47;400 07 997;;Telefon
35023;+47;02 180;sosial- og boligkontor;Telefon
35023;+47;55 55 33 33;;Telefon
35062;+47;22 00 25 00;;Telefon
35081;+47;02800;;Telefon
35081;+47;22 34 24 00;;Telefon
35121;+47;57 65 19 40;;Telefon
35144;+47;75 42 64 04;;Telefon
35162;+47;75 42 64 04;;Telefon
35163;+47;75 42 64 04;;Telefon
35170;+47;75 42 64 04;;Telefon
35191;+47;75 42 64 04;;Telefon
35198;+47;55 55 33 33;;Telefon
35224;+47;75 42 64 04;;Telefon
35243;+47;55 55 33 33;;Telefon
35263;+47;61 14 10 00;;Telefon
35263;+47;99 43 52 00;døgnvakttelefon;Telefon
35264;+47;51 66 06 16;døgnvakttelefon;Telefon
35264;+47;51 68 20 00;;Telefon
35266;+47;66 98 96 00;;Telefon
35267;+47;76 91 90 00;;Telefon
35301;+47;74 83 99 70;;Telefon
35325;+47;22 99 13 25;;Telefon
35388;+47;22 12 90 90;;Telefon
35401;+47;73 10 36 00;;Telefon
35422;+47;02 180;;Telefon
35422;+47;23 48 36 50;kundeservice;Telefon
35423;+47;23 36 56 00;;Telefon
35426;+47;02 180;;Telefon
35427;+47;02 180;;Telefon
35428;+47;02 180;;Telefon
35481;+47;466 15 000;;Telefon
35521;+47;22 41 02 30;;Telefon
35561;+47;22 85 40 27;;Telefon
35562;+47;55 58 24 11;;Telefon
35563;+47;73 59 64 94;;Telefon
35564;+47;77 64 42 78;;Telefon
35565;+47;78 45 02 57;;Telefon
35567;+47;22 85 40 27;;Telefon
35581;+47;55 55 33 33;;Telefon
35601;+47;38 33 40 00;;Telefon
35601;+47;40 41 46 19;;Telefon
35641;+47;23 30 20 10;;Telefon
35641;+47;800 69 900;;Grønt nummer
35701;+47;69 30 12 00;;Telefon
35721;+47;74 04 82 00;;Telefon
35761;+47;71 18 40 05;;Telefon
35783;+47;22 70 03 00;;Telefon
35783;+47;22 72 67 00;Sentralbord;Telefon
35801;+47;32 11 77 23;;Telefon
35821;+47;22 03 25 10;;Telefon
35882;+47;78 95 07 00;;Telefon
35923;+47;24 16 89 90;;Telefon
35961;+47;79 02 21 50;;Telefon
36046;+47;78 38 90 40;;Telefon
36061;+47;23 25 50 00;;Telefon
36102;+47;928 81 407;;Telefon
36282;+47;73 51 52 50;;Telefon
36283;+47;22 59 55 00;;Telefon
36384;+47;57 72 42 42;;Telefon
36385;+47;23 08 41 00;;Telefon
36483;+47;810 59 500;;Telefon
36521;+47;23 04 66 44;;Telefon
36541;+47;78 98 96 40;;Telefon
36541;+47;815 20 077;;Telefon
36542;+47;78 98 96 15;;Telefon
36542;+47;815 20 077;;Telefon
36641;+47;22 99 36 30;;Telefon
36701;+47;57 86 40 00;;Telefon
36741;+47;22 97 99 99;;Telefon
36781;+32;23 47 69 61;;Telefon
36781;+32;23 47 69 67;;Telefon
36901;+47;22 12 35 70;;Telefon
36902;+46;8 731 09 20;;Telefon
36902;+46;8 731 09 30;;Telefon
36903;+47;22 55 75 31;;Telefon
36904;+47;22 54 97 99;;Telefon
36904;+47;22 56 05 47;;Telefon
36905;+49;228 23 35 64;;Telefon
36943;+47;32 23 44 70;;Telefon
36944;+47;75 55 94 00;;Telefon
36981;+47;23 08 61 00;;Telefon
36982;+47;466 17 770;vakttelefon for fosterforeldre;Telefon
36982;+47;466 18 100;;Telefon
36983;+47;466 16 640;vakttelefon for fosterforeldre;Telefon
36983;+47;466 16 640;;Telefon
36984;+47;23 42 80 09;;Telefon
36985;+47;466 17 410;vakttelefion for fosterforeldre;Telefon
36985;+47;466 17 550;;Telefon
37002;+47;466 15 440;;Telefon
37142;+47;23 10 53 20;;Telefon
37164;+47;02800;;Telefon
37164;+47;78 49 65 00;;Telefon
37185;+47;02800;;Telefon
37185;+47;33 34 44 00;;Telefon
37187;+47;02800;;Telefon
37187;+47;35 90 64 00;;Telefon
37204;+47;05 200;;Telefon
37204;+47;915 05 200;;Telefon
37362;+47;22 85 96 12;;Telefon
37363;+47;99 22 00 00;;Telefon
37364;+47;22 07 70 00;;Telefon
37364;+47;815 35 380;;Telefon
37403;+47;75 55 50 00;Sentralbord;Telefon
37403;+47;75 55 52 00;;Telefon
37442;+47;22 39 68 45;Kl 13-15;Telefon
37502;+47;62 55 61 00;;Telefon
37523;+47;40 00 59 08;;Telefon
37742;+47;466 16 100;;Telefon
